WONumber,JObStatus,Category,CompleteDate,CallDate,SchedDate,BatchID,BriefDesc,ExpenseType,yardiCreateDate,yardiUpdatedDate,Date1,Date2
514703,"Work Completed","Supplies","2025-02-06 14:22:00","2025-02-03 16:04:05","02/03/2025 16:04:00",1600033106,"8012-bldg-supplies                           ","Payables","2025-02-03 00:00:00","2025-02-19 14:23:40",,"2025-05-01 10:44:35"
514705,"Work Completed","Repairs","2025-03-03 12:26:00","2025-02-04 07:28:00","03/24/2025 12:26:00",1600033242,"1024/26/FRICTION SURFACES                    ","Payables","2025-02-04 00:00:00","2025-03-24 13:58:41",,"2025-05-01 10:44:35"
514709,"Work Completed","Supplies","2025-02-17 13:15:00","2025-02-04 08:36:00","02/19/2025 13:15:47",1600033106,"3501-42-VAC-CABINET ORDER                    ","Cabinets Only","2025-02-04 00:00:00","2025-02-19 13:15:47",,"2025-05-01 10:44:35"
514710,"Work Completed","Supplies","2025-02-24 11:41:00","2025-02-04 08:45:18","02/28/2025 11:41:55",1600033132,"1512-4G-COUNTERTOP ORDER                     ","Cabinets Only","2025-02-04 00:00:00","2025-02-28 11:41:55",,"2025-05-01 10:44:35"
514714,"Call","Repairs",,"2025-02-04 09:06:59",,0,"1702/3A/VAC/REPAIRS                          ","Payables","2025-02-04 00:00:00","2025-03-04 06:32:18",,"2025-05-01 10:44:35"
514718,"Work Completed","APH-Boiler","2025-04-11 10:59:00","2025-02-04 09:15:47","02/04/2025 09:15:00",1600033311,"1887-BOILER-BNO                              ","Payables","2025-02-04 00:00:00","2025-04-11 11:07:25",,"2025-05-01 10:44:35"
514721,"Work Completed","Supplies","2025-02-04 16:43:00","2025-02-04 09:23:43","02/04/2025 09:23:00",1600033106,"1977-BLDG-SUPPLIES                           ","Payables","2025-02-04 00:00:00","2025-02-14 16:43:48",,"2025-05-01 10:44:35"
514722,"Work Completed","Repairs","2025-02-05 09:47:00","2025-02-04 09:29:17","02/05/2025 09:48:00",1600033131,"3519-6H-post plbng repairs                   ","Payables","2025-02-04 00:00:00","2025-03-04 16:56:00",,"2025-05-01 10:44:35"
514723,"Work Completed","Repairs","2025-02-05 17:46:00","2025-02-04 09:34:42","03/12/2025 17:47:17",1600033197,"3519-5H-post plmbng repairs                  ","Payables","2025-02-04 00:00:00","2025-03-12 17:47:17",,"2025-05-01 10:44:35"
514724,"Work Completed","Supplies","2025-02-18 13:38:00","2025-02-04 09:37:14","02/19/2025 13:39:29",1600033106,"3518-4C-COUNTERTOP ORDER                     ","Cabinets Only","2025-02-04 00:00:00","2025-02-19 13:39:29",,"2025-05-01 10:44:35"
514727,"Work Completed","Supplies","2025-02-05 14:02:00","2025-02-04 09:45:28","02/04/2025 09:45:00",1600033106,"4083-BLDG- SUPPLIES 2/4/25                   ","Payables","2025-02-04 00:00:00","2025-02-19 14:09:47",,"2025-05-01 10:44:35"
514728,"Work Completed","Supplies","2025-02-04 16:44:00","2025-02-04 09:53:12","02/04/2025 09:53:00",1600033106,"1096-3E-SUPPLIES                             ","Payables","2025-02-04 00:00:00","2025-02-14 16:45:40",,"2025-05-01 10:44:35"
514731,"Work Completed","Supplies","2025-02-05 13:59:00","2025-02-04 09:55:18","02/04/2025 09:55:00",1600033106,"1712-BLDG- SUPPLIES 02.04.25                 ","Payables","2025-02-04 00:00:00","2025-02-19 14:00:22",,"2025-05-01 10:44:35"
514732,"Work Completed","Supplies","2025-02-24 15:22:00","2025-02-04 09:57:26","02/28/2025 15:23:27",1600033132,"3651-3652-4C-HPD VIOL-CABINET ORDER          ","Cabinets Only","2025-02-04 00:00:00","2025-02-28 15:23:27",,"2025-05-01 10:44:35"
514733,"Work Completed","Supplies","2025-02-05 13:57:00","2025-02-04 09:58:01","02/04/2025 09:58:00",1600033106,"1711-BLDG- SUPPLIES 02.04.25                 ","Payables","2025-02-04 00:00:00","2025-02-19 13:58:43",,"2025-05-01 10:44:35"
514734,"Work Completed","Supplies","2025-02-05 14:01:00","2025-02-04 09:59:16","02/04/2025 09:59:00",1600033106,"1087-bldg-supplies                           ","Payables","2025-02-04 00:00:00","2025-02-19 14:02:20",,"2025-05-01 10:44:35"
514737,"Work Completed","APH-Plumbing","2025-02-04 12:39:00","2025-02-04 10:03:13","02/04/2025 10:03:00",1600033133,"3527-BSMT-SEWER BACK UP                      ","Payables","2025-02-04 00:00:00","2025-03-03 10:51:53",,"2025-05-01 10:44:35"
514739,"Work Completed","Supplies","2025-02-20 15:09:00","2025-02-04 10:05:52","02/28/2025 15:10:03",1600033132,"2020-501-COUNTERTOP ORDER                    ","Cabinets Only","2025-02-04 00:00:00","2025-02-28 15:10:03",,"2025-05-01 10:44:35"
514742,"Work Completed","Supplies","2025-02-05 13:54:00","2025-02-04 10:09:43","02/04/2025 10:09:00",1600033106,"1039-BLDG-SUPPLIES                           ","Payables","2025-02-04 00:00:00","2025-02-19 13:55:17",,"2025-05-01 10:44:35"
514743,"Work Completed","Supplies","2025-02-05 13:54:00","2025-02-04 10:11:33","02/04/2025 10:11:00",1600033106,"1512-B7-SUPPLIES                             ","Payables","2025-02-04 00:00:00","2025-02-19 13:54:34",,"2025-05-01 10:44:35"
514747,"Scheduled","Supplies",,"2025-02-04 10:18:19","02/04/2025 10:18:20",0,"3572-BLDG-SUPPLIES                           ","Payables","2025-02-04 00:00:00","2025-02-04 10:18:20",,"2025-05-01 10:44:35"
514764,"Scheduled","Supplies",,"2025-02-04 10:45:33","02/04/2025 10:45:34",0,"5037-2-05-supplies                           ","Payables","2025-02-04 00:00:00","2025-02-04 10:45:34",,"2025-05-01 10:44:35"
514766,"Work Completed","Repairs","2025-02-11 16:43:00","2025-02-04 10:48:06","02/11/2025 10:48:00",1600033131,"1105-3C-3 YEAR PAINT                         ","Payables","2025-02-04 00:00:00","2025-03-04 16:46:04",,"2025-05-01 10:44:35"
514769,"Work Completed","Repairs","2025-02-11 16:35:00","2025-02-04 10:53:46","02/11/2025 10:53:00",1600033131,"1105-3C-KITCHEN FLOOR                        ","Payables","2025-02-04 00:00:00","2025-03-04 16:37:12",,"2025-05-01 10:44:35"
514781,"Work Completed","Supplies","2025-02-06 14:36:00","2025-02-04 11:20:20","02/04/2025 11:20:00",1600033106,"3540-BLDG-SUPPLIES                           ","Payables","2025-02-04 00:00:00","2025-02-19 14:36:50",,"2025-05-01 10:44:35"
514782,"Work Completed","APH-Plumbing","2025-02-05 14:00:00","2025-02-04 11:23:40","02/04/2025 11:23:00",1600033199,"3544-BLDG-PLUMBING                           ","Payables","2025-02-04 00:00:00","2025-03-16 12:11:37",,"2025-05-01 10:44:35"
514783,"Work Completed","Supplies","2025-02-06 15:52:00","2025-02-04 11:25:10","02/04/2025 11:25:00",1600033106,"2736 CRESTON-SUPPLIES                        ","Payables","2025-02-04 00:00:00","2025-02-19 15:53:55",,"2025-05-01 10:44:35"
514785,"Work Completed","Supplies","2025-02-06 14:27:00","2025-02-04 11:35:55","02/04/2025 11:35:00",1600033106,"2736 CRESTON SUPPLIES                        ","Payables","2025-02-04 00:00:00","2025-02-19 15:54:53",,"2025-05-01 10:44:35"
514786,"Work Completed","APH-Plumbing","2025-03-05 14:13:00","2025-02-04 11:36:51","02/07/2025 14:14:00",1600033273,"3501-2-PLUMBING REPAIRS                      ","Payables","2025-02-04 00:00:00","2025-03-31 07:11:03",,"2025-05-01 10:44:35"
514787,"Work Completed","Supplies","2025-02-05 13:53:00","2025-02-04 11:37:19","02/19/2025 13:53:52",1600033106,"1011 - Bldg - supplies Vacuum Bkrs           ","Payables","2025-02-04 00:00:00","2025-02-19 13:53:52",,"2025-05-01 10:44:35"
514791,"Work Completed","Supplies","2025-02-05 14:10:00","2025-02-04 11:51:46","02/04/2025 11:51:00",1600033106,"4065-5B- SUPPLIES                            ","Payables","2025-02-04 00:00:00","2025-02-19 14:13:10",,"2025-05-01 10:44:35"
514792,"Work Completed","Repairs","2025-02-05 14:15:00","2025-02-04 12:05:42","02/19/2025 14:16:38",1600033105,"1028- DBRIS PICK UP                          ","Payables","2025-02-04 00:00:00","2025-02-19 14:16:38",,"2025-05-01 10:44:35"
514793,"Work Completed","Repairs","2025-02-12 15:12:00","2025-02-04 12:07:06","02/12/2025 12:20:00",1600033131,"1022-3N-KITCHEN COUNTER INSTALLATIO          ","Payables","2025-02-04 00:00:00","2025-03-04 15:14:22",,"2025-05-01 10:44:35"
514800,"Work Completed","APH-Plumbing","2025-02-05 22:16:00","2025-02-04 13:00:17","02/04/2025 13:00:00",1600033199,"4062-CM2-HOT WATER PIPE LEAK                 ","Payables","2025-02-04 00:00:00","2025-03-16 22:18:29",,"2025-05-01 10:44:35"
514804,"Work Completed","APH-Plumbing","2025-02-05 22:22:00","2025-02-04 13:10:17","02/04/2025 13:10:00",1600033199,"9924-Bldg-Quarterly Drain Cleaning           ","Payables","2025-02-04 00:00:00","2025-03-16 22:23:32",,"2025-05-01 10:44:35"
514805,"Work Completed","APH-Boiler","2025-02-04 11:20:00","2025-02-04 13:10:24","03/05/2025 11:21:14",1600033134,"1081--BOILER                                 ","Payables","2025-02-04 00:00:00","2025-03-05 11:21:14",,"2025-05-01 10:44:35"
514806,"Work Completed","APH-Plumbing","2025-02-20 13:19:00","2025-02-04 13:12:01","02/05/2025 13:20:00",1600033199,"2062-BSMT-PLUMBING REPAIR                    ","Payables","2025-02-04 00:00:00","2025-03-16 13:21:09",,"2025-05-01 10:44:35"
514807,"Call","Repairs",,"2025-02-04 13:17:11",,0,"1021 - 2-4E - Replace Window Frame           ","Payables","2025-02-04 00:00:00","2025-02-04 13:20:02",,"2025-05-01 10:44:35"
514810,"Work Completed","Supplies","2025-02-18 17:37:00","2025-02-04 13:33:00","02/19/2025 17:38:42",1600033106,"1053 - 2F - Vacancy supplies 2-5-25          ","Payables","2025-02-04 00:00:00","2025-02-19 17:38:42",,"2025-05-01 10:44:35"
514813,"Work Completed","Supplies","2025-02-06 14:32:00","2025-02-04 13:58:01","02/04/2025 13:58:00",1600033106,"4078- BLDG- SUPPLIES 2/4/25                  ","Payables","2025-02-04 00:00:00","2025-02-19 14:33:31",,"2025-05-01 10:44:35"
514814,"Work Completed","Repairs","2025-03-08 12:10:00","2025-02-04 14:12:15","02/10/2025 14:12:00",1600033271,"3503-3-FRICTION SURFACES                     ","Payables","2025-02-04 00:00:00","2025-03-27 12:12:15",,"2025-05-01 10:44:35"
514815,"Canceled","APH-Boiler",,"2025-02-04 14:28:58",,0,"1004-BLDG-WATER TEMP                         ","Payables","2025-02-04 00:00:00","2025-02-04 15:09:15",,"2025-05-01 10:44:35"
514816,"Work Completed","APH-Plumbing","2025-02-05 14:22:00","2025-02-04 14:33:54","02/04/2025 14:33:00",1600033199,"3522-1C-TOILET STOPPAGE                      ","Payables","2025-02-04 00:00:00","2025-03-14 07:22:50",,"2025-05-01 10:44:35"
514818,"Work Completed","Repairs","2025-02-13 14:23:00","2025-02-04 14:50:10","02/13/2025 12:24:00",1600033105,"1028-3H REPAIRS                              ","Payables","2025-02-04 00:00:00","2025-02-21 14:25:21",,"2025-05-01 10:44:35"
514819,"Canceled","Repairs",,"2025-02-04 15:03:32","02/12/2025 12:04:00",0,"1027-F POST PLUMBING                         ","Payables","2025-02-04 00:00:00","2025-03-12 10:50:01",,"2025-05-01 10:44:35"
514820,"Work Completed","Supplies","2025-02-07 14:40:00","2025-02-04 15:11:15","02/04/2025 15:11:00",1600033106,"1142-1-1D-KITCHEN FAUCET & ALARMS            ","Payables","2025-02-04 00:00:00","2025-02-19 14:41:38",,"2025-05-01 10:44:35"
514822,"Work Completed","APH-Plumbing","2025-02-05 13:50:00","2025-02-04 15:30:35","02/04/2025 15:30:00",1600033133,"3572-1B-Vacancy-Radiator leak                ","Payables","2025-02-04 00:00:00","2025-03-03 09:51:35",,"2025-05-01 10:44:35"
514832,"Call","Supplies",,"2025-02-04 16:20:24",,0,"2025-SUPPLIES                                ","Payables","2025-02-04 00:00:00","2025-02-04 16:20:49",,"2025-05-01 10:44:35"
514833,"Work Completed","APH-Plumbing","2025-02-05 12:46:00","2025-02-04 16:30:42","02/04/2025 16:30:00",1600033133,"3521- 2B- TOILET LOOSE                       ","Payables","2025-02-04 00:00:00","2025-03-01 13:09:45",,"2025-05-01 10:44:35"
514847,"Work Completed","Repairs","2025-03-05 11:16:00","2025-02-04 17:12:43","03/05/2025 16:33:00",1600033308,"3526-3B REPAIRS                              ","Payables","2025-02-04 00:00:00","2025-04-10 11:18:06",,"2025-05-01 10:44:35"
514849,"Work Completed","Supplies","2025-02-07 16:05:00","2025-02-04 17:46:39","02/04/2025 17:46:00",1600033106,"4107-BLDG- SUPPLIES 2.4.25                   ","Payables","2025-02-04 00:00:00","2025-02-19 16:07:14",,"2025-05-01 10:44:35"
514852,"Work Completed","Repairs","2025-02-18 18:26:00","2025-02-04 18:26:59","03/12/2025 18:26:47",1600033197,"3525-5A REPAIRS                              ","Payables","2025-02-04 00:00:00","2025-03-12 18:26:47",,"2025-05-01 10:44:35"
514856,"Work Completed","APH-Boiler",,"2025-02-05 09:23:21","02/05/2025 09:23:00",1600033134,"1181-E4-HEAT                                 ","Payables","2025-02-05 00:00:00","2025-03-05 12:10:25",,"2025-05-01 10:44:35"
514861,"Scheduled","Repairs",,"2025-02-05 09:29:07","04/01/2025 11:59:00",0,"7002-507-3yr paint                           ","Payables","2025-02-05 00:00:00","2025-04-01 10:33:15",,"2025-05-01 10:44:35"
514862,"Work Completed","Repairs","2025-02-14 16:00:00","2025-02-05 09:36:37","02/14/2025 12:51:00",1600033131,"7002-822-3yr paint                           ","Payables","2025-02-05 00:00:00","2025-03-05 14:12:17",,"2025-05-01 10:44:35"
514864,"Work Completed","Supplies","2025-02-10 16:26:00","2025-02-05 09:41:33","02/05/2025 09:41:00",1600033106,"4111-BLDG- SUPPLIES                          ","Payables","2025-02-05 00:00:00","2025-02-19 16:27:14",,"2025-05-01 10:44:35"
514871,"Work Completed","Repairs","2025-02-10 15:18:00","2025-02-05 09:56:53","02/10/2025 16:29:00",1600033131,"3532-5B-kitchen floor repairs                ","Payables","2025-02-05 00:00:00","2025-03-04 15:20:02",,"2025-05-01 10:44:35"
514872,"Work Completed","Repairs","2025-03-07 12:10:00","2025-02-05 09:58:28","03/07/2025 11:45:00",1600033242,"3657-2D-bathroom repairs                     ","Payables","2025-02-05 00:00:00","2025-03-24 12:11:48",,"2025-05-01 10:44:35"
514885,"Work Completed","Repairs","2025-02-14 16:13:00","2025-02-05 10:16:07","02/14/2025 16:15:00",1600033131,"1711-1C-subsidy violations repairs           ","Payables","2025-02-05 00:00:00","2025-03-04 16:17:07",,"2025-05-01 10:44:35"
514893,"Work Completed","Supplies","2025-02-06 14:33:00","2025-02-05 10:29:08","02/05/2025 10:29:00",1600033106,"1701-BLDG-SALT                               ","Payables","2025-02-05 00:00:00","2025-02-19 14:34:14",,"2025-05-01 10:44:35"
514898,"Work Completed","Supplies","2025-02-07 15:56:00","2025-02-05 10:36:55","02/19/2025 15:56:57",1600033106,"1088-Bldg/Vanities                           ","Payables","2025-02-05 00:00:00","2025-02-19 15:56:57",,"2025-05-01 10:44:35"
514899,"Scheduled","Repairs",,"2025-02-05 10:38:58","04/09/2025 16:17:00",0,"3525-4B REPAIRS                              ","Payables","2025-02-05 00:00:00","2025-04-03 16:17:36",,"2025-05-01 10:44:35"
514900,"Work Completed","Supplies","2025-02-07 14:38:00","2025-02-05 10:39:18","02/05/2025 10:39:00",1600033106,"1142-2-5C-BATHROOM VANITY & SINK             ","Payables","2025-02-05 00:00:00","2025-02-19 14:40:06",,"2025-05-01 10:44:35"
514914,"Work Completed","Supplies","2025-02-10 16:21:00","2025-02-05 10:54:36","02/05/2025 10:54:00",1600033106,"4091- BLDG- SUPPLIES                         ","Payables","2025-02-05 00:00:00","2025-02-19 16:22:27",,"2025-05-01 10:44:35"
514922,"Work Completed","Repairs","2025-02-06 08:37:00","2025-02-05 11:01:03","02/06/2025 08:42:19",1600033037,"128 Dubois St None Lemle                     ","External Contract Work","2025-02-05 00:00:00","2025-02-06 08:42:19",,"2025-05-01 10:44:35"
514929,"Work Completed","APH-Boiler","2025-02-05 11:51:00","2025-02-05 11:07:58","03/05/2025 11:56:00",1600033134,"1082-BOILER                                  ","Payables","2025-02-05 00:00:00","2025-03-05 12:02:25",,"2025-05-01 10:44:35"
514936,"Work Completed","Supplies","2025-02-07 16:09:00","2025-02-05 11:20:28","02/05/2025 11:20:00",1600033106,"4072-3B-VACANT SUPPLIES                      ","Payables","2025-02-05 00:00:00","2025-02-19 16:09:59",,"2025-05-01 10:44:35"
514937,"Work Completed","Repairs","2025-02-12 16:49:00","2025-02-05 11:22:22","02/12/2025 16:35:00",1600033131,"3525-2D NYCHA REPAIRS                        ","Payables","2025-02-05 00:00:00","2025-03-04 16:51:41",,"2025-05-01 10:44:35"
514938,"Work Completed","Repairs","2025-02-19 11:40:00","2025-02-05 11:24:17","02/19/2025 11:24:00",1600033197,"2060-2062BSMT-KT CABINETS                    ","Payables","2025-02-05 00:00:00","2025-03-12 11:41:53",,"2025-05-01 10:44:35"
514941,"Work Completed","APH-Plumbing","2025-02-07 00:11:00","2025-02-05 11:31:45","02/05/2025 11:31:00",1600033133,"3651-3652-4C-RADIATOR REPAIR                 ","Payables","2025-02-05 00:00:00","2025-03-03 11:51:44",,"2025-05-01 10:44:35"
514943,"Work Completed","Supplies","2025-02-25 12:21:00","2025-02-05 11:34:45","02/05/2025 11:34:00",1600033132,"4089- BLDG- SUPPLIES 02.05.25                ","Payables","2025-02-05 00:00:00","2025-03-03 12:23:35",,"2025-05-01 10:44:35"
514946,"Work Completed","Repairs",,"2025-02-05 11:41:09","03/04/2025 11:41:00",1600033308,"3651-3652-4C-HPD VIOL MOLD REPAIR            ","Payables","2025-02-05 00:00:00","2025-04-10 14:15:23",,"2025-05-01 10:44:35"
514948,"Work Completed","APH-Plumbing","2025-02-06 18:12:00","2025-02-05 11:47:42","02/05/2025 11:47:00",1600033133,"3528-6B-PLUMBING                             ","Payables","2025-02-05 00:00:00","2025-03-03 10:17:31",,"2025-05-01 10:44:35"
514954,"Work Completed","APH-Boiler","2025-02-20 13:00:00","2025-02-05 11:59:52","02/05/2025 11:59:00",1600033108,"3508-BOILER BURNER BLOWER                    ","Payables","2025-02-05 00:00:00","2025-02-20 13:00:29",,"2025-05-01 10:44:35"
514962,"Work Completed","Supplies","2025-02-06 14:26:00","2025-02-05 12:23:29","02/05/2025 12:23:00",1600033106,"1006-BLDG-SUPPLIES-SALT                      ","Payables","2025-02-05 00:00:00","2025-02-19 14:27:07",,"2025-05-01 10:44:35"
514964,"Scheduled","Repairs",,"2025-02-05 12:41:36","04/23/2025 12:41:00",0,"4111-1E- FLOOR REPAIR                        ","Payables","2025-02-05 00:00:00","2025-04-22 11:32:35",,"2025-05-01 10:44:35"
514974,"Work Completed","Supplies","2025-02-07 15:55:00","2025-02-05 14:40:19","02/05/2025 14:40:00",1600033106,"1512-BLDG-SUPPLIES                           ","Payables","2025-02-05 00:00:00","2025-02-19 15:56:01",,"2025-05-01 10:44:35"
514991,"Work Completed","APH-Plumbing","2025-02-06 17:52:00","2025-02-05 16:27:13","02/05/2025 16:27:00",1600033133,"4105-2E-TOILET REPLACEMENT                   ","Payables","2025-02-05 00:00:00","2025-03-03 15:16:39",,"2025-05-01 10:44:35"
514993,"Work Completed","APH-Plumbing","2025-02-06 18:32:00","2025-02-05 16:29:22","02/05/2025 16:29:00",1600033133,"3555-3C-PLUMBING                             ","Payables","2025-02-05 00:00:00","2025-03-03 10:39:17",,"2025-05-01 10:44:35"
514994,"Work Completed","APH-Plumbing","2025-02-05 13:16:00","2025-02-05 16:37:05","02/05/2025 16:37:00",1600033133,"3522-2D-STOPPAGE                             ","Payables","2025-02-05 00:00:00","2025-03-03 09:30:54",,"2025-05-01 10:44:35"
514996,"Work Completed","Supplies","2025-02-11 16:39:00","2025-02-05 17:14:37","02/05/2025 17:14:00",1600033106,"2020-bldg- Calcium Salt                      ","Payables","2025-02-05 00:00:00","2025-02-19 16:40:08",,"2025-05-01 10:44:35"
514997,"Work Completed","Supplies","2025-02-20 17:30:00","2025-02-05 17:17:04","02/05/2025 17:17:00",1600033106,"2022-bldg- Calcium salt                      ","Payables","2025-02-05 00:00:00","2025-02-20 17:30:47",,"2025-05-01 10:44:35"
514998,"Scheduled","Supplies",,"2025-02-05 17:17:11","02/05/2025 17:17:11",0,"4089-2D- SUPPLIES                            ","Payables","2025-02-05 00:00:00","2025-02-05 17:17:11",,"2025-05-01 10:44:35"
