WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth
486263,1088,"3Y","Work Completed","Supplies","2024-02-01 10:53:38",,"2024-03-22 13:45:08",1600031346,"2024-04-03 12:37:34","2024-02-20 13:44:00",,"1088/3Y/VAC/CABINETS               ",1,"05-03900        ","Wall Cab 30/12",163.3,163.3,"2024-03-31 00:00:00","2024-03"
486263,1088,"3Y","Work Completed","Supplies","2024-02-01 10:53:38",,"2024-03-22 13:45:08",1600031346,"2024-04-03 12:37:34","2024-02-20 13:44:00",,"1088/3Y/VAC/CABINETS               ",1,"05-02550        ","Filler 3x84",116.1,116.1,"2024-03-31 00:00:00","2024-03"
486263,1088,"3Y","Work Completed","Supplies","2024-02-01 10:53:38",,"2024-03-22 13:45:08",1600031346,"2024-04-03 12:37:34","2024-02-20 13:44:00",,"1088/3Y/VAC/CABINETS               ",1,"05-04050        ","Wall Cab 30/24",235.75,235.75,"2024-03-31 00:00:00","2024-03"
486263,1088,"3Y","Work Completed","Supplies","2024-02-01 10:53:38",,"2024-03-22 13:45:08",1600031346,"2024-04-03 12:37:34","2024-02-20 13:44:00",,"1088/3Y/VAC/CABINETS               ",1,"05-02600        ","Sink Base 30",351,351,"2024-03-31 00:00:00","2024-03"
486263,1088,"3Y","Work Completed","Supplies","2024-02-01 10:53:38",,"2024-03-22 13:45:08",1600031346,"2024-04-03 12:37:34","2024-02-20 13:44:00",,"1088/3Y/VAC/CABINETS               ",2,"05-00100        ","12'' BASE CABINET",224.25,448.5,"2024-03-31 00:00:00","2024-03"
486263,1088,"3Y","Work Completed","Supplies","2024-02-01 10:53:38",,"2024-03-22 13:45:08",1600031346,"2024-04-03 12:37:34","2024-02-20 13:44:00",,"1088/3Y/VAC/CABINETS               ",1,"05-02500        ","Countertop (Custom)priced per order",3131.7,3131.7,"2024-03-31 00:00:00","2024-03"
488828,1868,"BLDG","Work Completed","","2024-03-06 12:00:27",,"2024-03-22 09:49:12",1600031351,"2024-04-03 12:50:19","2024-03-08 16:24:00",,"1868-BLDG-SUPPLIES                 ",3,"40-00500        ","Bags, Compactor 29",42.16,126.48,"2024-03-31 00:00:00","2024-03"
488828,1868,"BLDG","Work Completed","","2024-03-06 12:00:27",,"2024-03-22 09:49:12",1600031351,"2024-04-03 12:50:19","2024-03-08 16:24:00",,"1868-BLDG-SUPPLIES                 ",3,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,112.5,"2024-03-31 00:00:00","2024-03"
488828,1868,"BLDG","Work Completed","","2024-03-06 12:00:27",,"2024-03-22 09:49:12",1600031351,"2024-04-03 12:50:19","2024-03-08 16:24:00",,"1868-BLDG-SUPPLIES                 ",2,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,87.8,"2024-03-31 00:00:00","2024-03"
488479,871,710,"Scheduled","Repairs","2024-03-01 10:46:47",,"2024-04-19 10:46:00",0,,,,"871-710-3YR PAINT                  ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
486190,3525,"2E","Scheduled","Violation","2024-01-31 11:47:33",,"2024-03-18 12:51:00",0,,"2024-03-18 12:28:00",,"3525-REPAIRS INSTALL CABINETS      ",1,143             ,"Demo the built in cabinets and repair the area as needed.",220,220,,
487718,3525,"2D","Scheduled","Repairs","2024-02-21 14:30:55",,"2024-04-01 13:24:00",0,,,,"3525-NYCHA REPAIRS                 ",1,640             ,"Scrape, plaster, paint the ceiling in the entrance hallway",135,135,,
487718,3525,"2D","Scheduled","Repairs","2024-02-21 14:30:55",,"2024-04-01 13:24:00",0,,,,"3525-NYCHA REPAIRS                 ",1,665             ,"Scrape, plaster, paint the complete entrance hallway",180,180,,
487718,3525,"2D","Scheduled","Repairs","2024-02-21 14:30:55",,"2024-04-01 13:24:00",0,,,,"3525-NYCHA REPAIRS                 ",1,290             ,"Regrout & recaulk bathtub tile area",215,215,,
486379,1061,"1-BST","Scheduled","Repairs","2024-02-02 12:29:13",,"2024-04-02 13:03:00",0,,,,"1061 - 1-Bst - Post Plumbing repair",1,935             ,"Scrape, plaster, paint the complete living room ceiling",150,150,,
488072,192,605,"Scheduled","Repairs","2024-02-26 11:46:05",,"2024-03-19 11:46:00",0,,"2024-03-19 13:07:00",,"192-605-3YR PAINT                  ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
485144,3004,"5C","Call","Repairs","2024-01-17 12:32:53",,,0,,,,"3004-5C 3 Year Paint               ",3,805             ,"Two coats are required, per room",150,450,,
488164,3528,"BLDG","Canceled","Supplies","2024-02-27 11:00:55",,"2024-02-27 11:00:00",0,,,,"3528-BLDG-SUPPLIES                 ",3,"35-00700        ","Bathroom Deck Faucet 43-431",58,174,,
487718,3525,"2D","Scheduled","Repairs","2024-02-21 14:30:55",,"2024-04-01 13:24:00",0,,,,"3525-NYCHA REPAIRS                 ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,,
488040,3532,"BLDG","Scheduled","Supplies","2024-02-26 10:25:26",,"2024-02-26 10:25:00",0,,,,"3532-bldg-supplies                 ",4,"35-01700        ","Spindle, Gerber Basin Cold",4.5,18,,
486078,2020,307,"Scheduled","Repairs","2024-01-30 11:45:25",,"2024-03-28 15:13:00",0,,"2024-03-28 12:47:00",,"2020-307-3YEAR PAINT               ",3,805             ,"Two coats are required, per room",150,450,,
488034,2060,"2062-1N","Scheduled","Repairs","2024-02-26 10:13:54",,"2024-03-25 10:13:00",0,,"2024-03-25 13:24:00",,"2060-2062-1N-BR PAINT REPAIR       ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
487755,1440,"8C","Canceled","Supplies","2024-02-22 09:28:57",,"2024-02-22 09:28:00",0,,,,"1440-8C-Supplies 2-22-2024         ",1,001             ,"DELIVERY",30,30,,
486111,1977,,"Scheduled","Supplies","2024-01-30 15:11:58",,"2024-01-30 15:11:00",0,,"2024-02-06 14:02:00",,"1977-BLDG-SUPPLIES                 ",3,"40-08400        ","Wringer, 35 QT pail",103.5,310.5,,
486111,1977,,"Scheduled","Supplies","2024-01-30 15:11:58",,"2024-01-30 15:11:00",0,,"2024-02-06 14:02:00",,"1977-BLDG-SUPPLIES                 ",5,"40-04000        ","Broom, Angle",11,55,,
486111,1977,,"Scheduled","Supplies","2024-01-30 15:11:58",,"2024-01-30 15:11:00",0,,"2024-02-06 14:02:00",,"1977-BLDG-SUPPLIES                 ",5,"40-05900        ","Mop, Head 24 oz",4.6,23,,
488872,1977,,"Scheduled","Supplies","2024-03-07 08:07:46",,"2024-03-07 08:07:00",0,,"2024-03-08 16:30:00",,"1977-BLDG-SUPPLIES                 ",2,"40-04810        ","Hose, 175 ft. Hose Reel Mobile Cart",62,124,,
487547,1977,,"Scheduled","Supplies","2024-02-20 11:18:35",,"2024-02-20 11:18:00",0,,"2024-02-20 15:48:00",,"1977-BLDG-SIGNAGE                  ",1,"37-00250        ","CUSTOM SIGN",20,20,,
488670,1440,"8G","Scheduled","Repairs","2024-03-05 09:54:15",,"2024-04-05 13:16:00",0,,,,"1440-8G-install countertop         ",1,,"demo and remove old countertop",200,200,,
488670,1440,"8G","Scheduled","Repairs","2024-03-05 09:54:15",,"2024-04-05 13:16:00",0,,,,"1440-8G-install countertop         ",1,,"install new countertop supplied by the super",200,200,,
487897,3527,"3C","Scheduled","Supplies","2024-02-23 10:59:12",,"2024-03-26 13:52:00",0,,"2024-03-26 13:42:00",,"3527-REPAIRS VIOLATION COMPLAINT   ",35,325             ,"SQFT    Repair the ceiling in bedroom #1 with sheetrock",5.75,201.25,,
487897,3527,"3C","Scheduled","Supplies","2024-02-23 10:59:12",,"2024-03-26 13:52:00",0,,"2024-03-26 13:42:00",,"3527-REPAIRS VIOLATION COMPLAINT   ",1,390             ,"Install a new 32""x80"" prehung door to the entrance of bedroom #1 complete w/ a privacy lock.",425,425,,
487897,3527,"3C","Scheduled","Supplies","2024-02-23 10:59:12",,"2024-03-26 13:52:00",0,,"2024-03-26 13:42:00",,"3527-REPAIRS VIOLATION COMPLAINT   ",15,300             ,"SQFT   Demo the bedroom #1 floor",3.65,54.75,,
488069,3527,"3C","Scheduled","Repairs","2024-02-26 11:41:19",,"2024-03-26 09:47:00",0,,"2024-03-27 13:44:00",,"3527-3 YEAR PAINT                  ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
487647,3520,"6F","Scheduled","Repairs","2024-02-21 10:02:58",,"2024-03-19 12:42:00",0,,"2024-03-19 12:24:00",,"3520-6F-paint bathroom             ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,,
486346,3503,45,"Scheduled","Supplies","2024-02-02 11:22:42",,"2024-02-02 11:22:43",0,,,,"3503-45-VIOLATION SUPPLIES         ",2,"20-00560        ","Duplex Outlets",1.5,3,,
486659,3184,"6A","Canceled","Repairs","2024-02-07 09:26:27",,"2024-02-15 11:17:00",0,,,,"3184-C/S REPAIRS                   ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
488007,1006,"6C","Scheduled","Repairs","2024-02-23 16:04:25",,"2024-03-28 16:04:00",0,,"2024-03-28 13:57:00",,"1006-6C-3 YEAR PAINT               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
488765,1051,"3D","Scheduled","Repairs","2024-03-06 07:15:47",,"2024-04-12 12:05:00",0,,,,"1051 - 3D -Violation Bathroom Tiles",15,255             ,"SQFT    Demo sheetrock bathroom wall",3.65,54.75,,
488765,1051,"3D","Scheduled","Repairs","2024-03-06 07:15:47",,"2024-04-12 12:05:00",0,,,,"1051 - 3D -Violation Bathroom Tiles",15,263             ,"SQFT   Repair the ceramic tile wall in the bathroom and install with wonderboard and 4x4 white wall tiles",29.4,441,,
489050,3526,"5F","Call","Repairs","2024-03-11 09:54:22",,,0,,,,"3526-VIOLATION                     ",320,910             ,"SQFT    Install a new floor in living room using underlayment and LVT",10.5,3360,,
489050,3526,"5F","Call","Repairs","2024-03-11 09:54:22",,,0,,,,"3526-VIOLATION                     ",1,395             ,"Install a new 30""x80"" prehung closet door for bedroom #1 complete w/ a privacy lock.",425,425,,
487745,500,"501-1A","Scheduled","Repairs","2024-02-22 09:06:08",,"2024-04-24 12:47:00",0,,,,"501-1A-wood floor repair           ",44,700             ,"SQFT    Demo the bathroom hallway floor",3.65,160.6,,
487745,500,"501-1A","Scheduled","Repairs","2024-02-22 09:06:08",,"2024-04-24 12:47:00",0,,,,"501-1A-wood floor repair           ",44,720             ,"SQFT    Install new #2 PRE-FINISHED oak flooring in the bathroom hallway",21.45,943.8,,
487647,3520,"6F","Scheduled","Repairs","2024-02-21 10:02:58",,"2024-03-19 12:42:00",0,,"2024-03-19 12:24:00",,"3520-6F-paint bathroom             ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
487587,3184,"SEWER","Canceled","APH-Plumbing","2024-02-20 15:08:32",,"2024-02-20 15:08:00",0,,,,"3184-sewer-sewer stoppage          ",1,"aph_plumbing    ","APH PLUMBING SERVICES",13700,13700,,
488425,8000,723,"Scheduled","Repairs","2024-02-29 15:44:02",,"2024-04-17 15:44:00",0,,,,"8000-723-3 YEAR PAINT              ",2,805             ,"Two coats are required, per room",150,300,,
488425,8000,723,"Scheduled","Repairs","2024-02-29 15:44:02",,"2024-04-17 15:44:00",0,,,,"8000-723-3 YEAR PAINT              ",2,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,650,,
488611,3525,"G5","Scheduled","Repairs","2024-03-04 10:34:01",,"2024-04-11 12:31:00",0,,,,"3525-REPAIRS                       ",1,,"REPLACE 2 SLIDING CLOSET DOORS 30X80. NEW TRACK GUIDES FOR SLIDING DOORS.",700,700,,
488611,3525,"G5","Scheduled","Repairs","2024-03-04 10:34:01",,"2024-04-11 12:31:00",0,,,,"3525-REPAIRS                       ",1,,"REPLACE 2 LIVING CLOSET DOORS  37 1/2  X 77. SIZE OF CLOSET OPENING: 76 1/2 X  76.",700,700,,
486259,3533,"1G","Scheduled","Repairs","2024-02-01 10:39:06",,"2024-03-15 10:39:00",0,,,,"3533-1G-3 YEAR PAINT               ",5,805             ,"Two coats are required, per room",150,750,,
486259,3533,"1G","Scheduled","Repairs","2024-02-01 10:39:06",,"2024-03-15 10:39:00",0,,,,"3533-1G-3 YEAR PAINT               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
486259,3533,"1G","Scheduled","Repairs","2024-02-01 10:39:06",,"2024-03-15 10:39:00",0,,,,"3533-1G-3 YEAR PAINT               ",6,270             ,"SQFT    Skimcoat the ceiling in the bathroom",3,18,,
486259,3533,"1G","Scheduled","Repairs","2024-02-01 10:39:06",,"2024-03-15 10:39:00",0,,,,"3533-1G-3 YEAR PAINT               ",4,265             ,"SQFT    Skimcoat the walls in the bathroom",3,12,,
486240,1712,"5D","Canceled","Supplies","2024-02-01 09:19:29",,,0,,,,"1712-5D-wood doors                 ",3,"10-00850        ","SLAB DOOR - 34X80",120,360,,
488066,3524,"4A","Scheduled","Repairs","2024-02-26 11:39:08",,"2024-03-07 11:39:00",0,,"2024-03-07 15:49:00",,"3524-4A-POST PLUM                  ",7,256             ,"SQ.FT. Demo the showerbody wall tiles",9.6,67.2,,
489273,1055,"1058-2F","On Hold","Repairs","2024-03-13 09:20:50",,"2024-03-13 09:20:00",0,,,,"1055-1058-2F-CABINET INSTALLATION  ",1,120             ,"Demo the kitchen cabinets",385,385,,
488811,3528,"1D","Scheduled","Repairs","2024-03-06 10:46:33",,"2024-03-06 10:46:00",0,,,,"3528-1D-BATHROOM                   ",1,290             ,"Regrout & recaulk bathtub tile area",215,215,,
488811,3528,"1D","Scheduled","Repairs","2024-03-06 10:46:33",,"2024-03-06 10:46:00",0,,,,"3528-1D-BATHROOM                   ",5,265             ,"SQFT    Skimcoat the walls in the bathroom",3,15,,
488811,3528,"1D","Scheduled","Repairs","2024-03-06 10:46:33",,"2024-03-06 10:46:00",0,,,,"3528-1D-BATHROOM                   ",5,270             ,"SQFT    Skimcoat the ceiling in the bathroom",3,15,,
488811,3528,"1D","Scheduled","Repairs","2024-03-06 10:46:33",,"2024-03-06 10:46:00",0,,,,"3528-1D-BATHROOM                   ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,,
488811,3528,"1D","Scheduled","Repairs","2024-03-06 10:46:33",,"2024-03-06 10:46:00",0,,,,"3528-1D-BATHROOM                   ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
489069,1182,8,"Scheduled","Repairs","2024-03-11 11:36:24",,"2024-04-03 11:36:00",0,,,,"1182-8-POST-PLUMBING               ",16,155             ,"SQFT    Repair the kitchen wall with sheetrock",5.75,92,,
489159,1182,"D","Scheduled","Repairs","2024-03-12 09:53:21",,"2024-04-04 09:53:00",0,,,,"1182-D-POST-PLUMBING               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
489098,1088,"5J","Call","Supplies","2024-03-11 14:12:47",,,0,,,,"1088-Apt 5J Cabinets               ",1,"05-03900        ","Wall Cab 30/12",163.3,163.3,,
488048,1831,"1831-12","Scheduled","Repairs","2024-02-26 10:50:54",,"2024-03-22 12:19:00",0,,,,"1831-12-unit repairs-2-26-24       ",6,600             ,"SQFT    Demo the entrance hallway floor",3.65,21.9,,
488183,3506,"2C","Scheduled","Repairs","2024-02-27 11:59:32",,"2024-02-27 11:59:00",0,,,,"3506-2C-KIT-FLOOR                  ",70,110             ,"SQFT   Install a new kitchen floor using underlayment and LVT.",10.5,735,,
487718,3525,"2D","Scheduled","Repairs","2024-02-21 14:30:55",,"2024-04-01 13:24:00",0,,,,"3525-NYCHA REPAIRS                 ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
487718,3525,"2D","Scheduled","Repairs","2024-02-21 14:30:55",,"2024-04-01 13:24:00",0,,,,"3525-NYCHA REPAIRS                 ",195,300             ,"SQFT   Demo the bedroom #1 floor",3.65,711.75,,
487718,3525,"2D","Scheduled","Repairs","2024-02-21 14:30:55",,"2024-04-01 13:24:00",0,,,,"3525-NYCHA REPAIRS                 ",1,,"resecure bath basin to wall/basin is loose",0,0,,
485144,3004,"5C","Call","Repairs","2024-01-17 12:32:53",,,0,,,,"3004-5C 3 Year Paint               ",3,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,975,,
485144,3004,"5C","Call","Repairs","2024-01-17 12:32:53",,,0,,,,"3004-5C 3 Year Paint               ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,,
488011,1880,315,"Scheduled","Repairs","2024-02-23 16:29:27",,"2024-03-26 16:29:00",0,,"2024-03-26 13:26:00",,"1880-315-3 YEAR PAINT              ",3,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,975,,
488894,1860,"1860-1K","Scheduled","Repairs","2024-03-07 10:43:12",,"2024-03-07 10:43:00",0,,,,"1860-1K-INSTALL VANITY             ",1,230             ,"Install a new bathroom vanity supplied by the super",150,150,,
488484,3531,21,"Canceled","Repairs","2024-03-01 11:18:31",,,0,,,,"3531-21-HPD viol.-3-7-24           ",3,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,975,,
481530,1831,"1831-24","Work Completed","Repairs","2023-11-21 09:29:46",,"2023-12-05 08:42:00",1600030845,"2024-01-08 17:36:34","2023-12-05 14:28:00",,"1831-24-hpd viol.-cabinet install  ",0,,":Tax Amount",0,0,,
481794,1369,"BLDG","Work Completed","Repairs","2023-11-27 16:22:44",,"2023-12-05 16:22:00",1600030845,"2024-01-08 17:36:34","2023-12-22 15:30:00",,"1369-BLDG-stair case repair        ",0,,":Tax Amount",0,0,,
479349,1865,"1866BLDG","Work Completed","Repairs","2023-10-24 10:17:06",,"2023-12-04 10:17:00",1600030845,"2024-01-08 17:36:34","2023-12-04 16:07:00",,"1865-1866-BLDG-BULKHEAD REPAIR     ",0,,":Tax Amount",0,0,,
481684,1022,"5M","Work Completed","Repairs","2023-11-22 11:20:46",,"2023-11-22 11:20:00",1600030845,"2024-01-08 17:36:34","2023-12-01 15:17:00",,"1022-5M-APT. HALLWAY CEILING REPAIR",0,,":Tax Amount",0,0,,
483634,3018,,"Work Completed","Supplies","2023-12-21 17:02:07",,"2023-12-21 17:02:00",1600030846,"2024-01-08 17:37:46","2023-12-26 12:52:00",,"3018-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30,,
483743,5037,"1-31","Work Completed","Supplies","2023-12-26 10:57:00",,"2023-12-26 10:57:00",1600030846,"2024-01-08 17:37:46","2023-12-26 12:55:00",,"5037-1-31-SUPPLIES                 ",2,"40-04240        ","Alarm, carbon monoxide/smoke electric",65,130,,
483850,1092,"4A","Work Completed","Supplies","2023-12-27 11:56:03",,"2023-12-27 11:56:00",1600030846,"2024-01-08 17:37:46","2024-01-04 09:23:00",,"1092-4A-SUPPLIES (VACANCY)         ",4,"30-00900        ","Paint, Roller9",3.95,15.8,,
483875,3540,"5D","Work Completed","Supplies","2023-12-27 13:37:46",,"2023-12-27 13:37:00",1600030846,"2024-01-08 17:37:46","2024-01-02 16:09:00",,"3540-5D-ALARMS & OUTLET            ",1,"20-00561        ","GFI Outlets",15,15,,
483850,1092,"4A","Work Completed","Supplies","2023-12-27 11:56:03",,"2023-12-27 11:56:00",1600030846,"2024-01-08 17:37:46","2024-01-04 09:23:00",,"1092-4A-SUPPLIES (VACANCY)         ",3,"10-00400        ","Pre hung door, 24x80",174.5,523.5,,
483850,1092,"4A","Work Completed","Supplies","2023-12-27 11:56:03",,"2023-12-27 11:56:00",1600030846,"2024-01-08 17:37:46","2024-01-04 09:23:00",,"1092-4A-SUPPLIES (VACANCY)         ",5,"10-01300        ","Lock, Privacy",8.5,42.5,,
483850,1092,"4A","Work Completed","Supplies","2023-12-27 11:56:03",,"2023-12-27 11:56:00",1600030846,"2024-01-08 17:37:46","2024-01-04 09:23:00",,"1092-4A-SUPPLIES (VACANCY)         ",1,"40-05650        ","Medicine Cabinet",45.23,45.23,,
483983,1002,"BLDG","Work Completed","Supplies","2024-01-02 06:46:03",,"2024-01-04 09:22:00",1600030846,"2024-01-08 17:37:46","2024-01-04 09:21:00",,"1002 - Bldg - Supplies 1-2-24      ",1,"del             ","DELIVERY CHARGE",30,30,,
483447,1081,"BLDG","Work Completed","Supplies","2023-12-19 13:37:07",,"2023-12-19 13:37:00",1600030846,"2024-01-08 17:37:46","2023-12-22 12:12:00",,"1081-BLDG-SUPPLIES                 ",0,,":Tax Amount",0,0,,
483012,1059,"1-3B","Work Completed","Supplies","2023-12-12 13:19:21",,"2023-12-12 13:19:00",1600030846,"2024-01-08 17:37:46","2023-12-13 08:44:00",,"1059-1-3B-VAC-COMBO ALARMS         ",1,"del             ","DELIVERY CHARGE",30,30,,
482242,1831,"1833BLDG","Work Completed","Supplies","2023-12-01 11:41:04",,"2023-12-19 09:34:22",1600030846,"2024-01-08 17:37:46","2023-12-14 09:33:00",,"1833-bldg-metal garbage cans       ",0,,":Tax Amount",0,0,,
483842,1910,"2-BLDG","Work Completed","Supplies","2023-12-27 11:41:31",,"2023-12-27 11:41:00",1600030846,"2024-01-08 17:37:46","2024-01-02 16:15:00",,"1910-bldg-supplies                 ",1,"del             ","DELIVERY CHARGE",30,30,,
483890,1061,"1-BLDG","Work Completed","Supplies","2023-12-28 08:37:13",,"2023-12-28 08:37:00",1600030846,"2024-01-08 17:37:46","2024-01-02 16:23:00",,"1061-BLDG-Supplies                 ",1,"del             ","DELIVERY CHARGE",30,30,,
483890,1061,"1-BLDG","Work Completed","Supplies","2023-12-28 08:37:13",,"2023-12-28 08:37:00",1600030846,"2024-01-08 17:37:46","2024-01-02 16:23:00",,"1061-BLDG-Supplies                 ",1,"40-03600        ","Battery AA Duracell  4 pack",4.91,4.91,,
