PONumber,WONumber,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client
48741   ,,"HOME DEPOT CREDIT SERVICES",-10,"CoOp-Inventory",-14.02,140.2,"2023-10-10 00:00:00","11/03/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)",", "
48745   ,,"RITZ PAINT",4,"Maintenance-Inventory",15.95,63.8,"2023-10-11 00:00:00","10/16/2023 00:00:00","30-01600        ","Thinner, Paint",", "
48749   ,,"Ranger Supply Co.",3,"CoOp-Inventory",122.5,367.5,"2023-10-11 00:00:00","10/12/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
48756   ,,"Century Maintenance",2,"Maintenance-Inventory",79,158,"2023-10-12 00:00:00","10/12/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
48756   ,,"Century Maintenance",1,"Maintenance-Inventory",79,79,"2023-10-12 00:00:00","10/12/2023 00:00:00","10-00650        ","SLAB DOOR - 30X80",", "
48756   ,,"Century Maintenance",2,"Maintenance-Inventory",4.99,9.98,"2023-10-12 00:00:00","10/12/2023 00:00:00","10-00980        ","HINGES DOOR, 1 PAIR",", "
48756   ,,"Century Maintenance",1,"Maintenance-Inventory",150,150,"2023-10-12 00:00:00","10/12/2023 00:00:00","10-00900        ","Pre hung Door 36x80",", "
48763   ,,"RITZ PAINT",5,"CoOp-Inventory",150,750,"2023-10-13 00:00:00","10/13/2023 00:00:00","30-00220        ","Paint, Navajo White 5 Gal",", "
48763   ,,"RITZ PAINT",1,"CoOp-Inventory",15.95,15.95,"2023-10-13 00:00:00","10/13/2023 00:00:00","30-01600        ","Thinner, Paint",", "
48763   ,,"RITZ PAINT",4,"CoOp-Inventory",29,116,"2023-10-13 00:00:00","10/13/2023 00:00:00","10-04200        ","Sheetrock, White",", "
48765   ,,"Lowes Business Acct/SYNCB",10,"CoOp-Inventory",79.58,795.8,"2023-10-13 00:00:00","10/16/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
48766   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",30.05,300.5,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-00725        ","Bags, Garbage 22 x 14 x 55 Xlarge",", "
48766   ,,"CROWN JANITORIAL",36,"CoOp-Inventory",8,288,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-04000        ","Broom, Angle",", "
48766   ,,"CROWN JANITORIAL",32,"CoOp-Inventory",32.52,1040.64,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", "
48766   ,,"CROWN JANITORIAL",50,"CoOp-Inventory",7.2,360,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",", "
48766   ,,"CROWN JANITORIAL",15,"CoOp-Inventory",32.52,487.8,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-04553        ","Deodrant, island tropic (5 gallon containers)",", "
48766   ,,"CROWN JANITORIAL",15,"CoOp-Inventory",32.52,487.8,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-04552        ","Deodorant, rain forest (5 gallon containers)",", "
48766   ,,"CROWN JANITORIAL",24,"CoOp-Inventory",4.57,109.68,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-00250        ","Ammonia, 1 gallon",", "
48766   ,,"CROWN JANITORIAL",24,"CoOp-Inventory",8.92,214.08,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-04400        ","Cleaner, Window",", "
48766   ,,"CROWN JANITORIAL",170,"CoOp-Inventory",27.78,4722.6,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
48766   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",26.64,1864.8,"2023-10-13 00:00:00","10/18/2023 00:00:00","40-00450        ","Bags, Recycle Clear 55 Gallon",", "
48767   ,,"HOME DEPOT CREDIT SERVICES",-8,"Maintenance-Inventory",8.07,-64.56,"2023-10-13 00:00:00","11/03/2023 00:00:00","10-01300        ","Lock, Privacy",", "
48767   ,,"HOME DEPOT CREDIT SERVICES",-21,"Maintenance-Inventory",8.64,-181.44,"2023-10-13 00:00:00","11/03/2023 00:00:00","20-00561        ","GFI Outlets",", "
48767   ,,"HOME DEPOT CREDIT SERVICES",60,"Maintenance-Inventory",8.63,517.8,"2023-10-13 00:00:00","10/13/2023 00:00:00","20-00561        ","GFI Outlets",", "
48767   ,,"HOME DEPOT CREDIT SERVICES",50,"Maintenance-Inventory",8.07,403.5,"2023-10-13 00:00:00","10/13/2023 00:00:00","10-01300        ","Lock, Privacy",", "
48767   ,,"HOME DEPOT CREDIT SERVICES",50,"Maintenance-Inventory",5.65,282.5,"2023-10-13 00:00:00","10/14/2023 00:00:00","10-01800        ","Lock, Passage",", "
48767   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",5.92,11.84,"2023-10-13 00:00:00","10/14/2023 00:00:00","10-00980        ","HINGES DOOR, 1 PAIR",", "
48767   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",85.44,1025.28,"2023-10-13 00:00:00","10/14/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
48769   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",13.16,197.4,"2023-10-16 00:00:00","10/16/2023 00:00:00","35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",", "
48769   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",169.6,339.2,"2023-10-16 00:00:00","10/16/2023 00:00:00","30-00450        ","Paint, Battleship Grey 5 Gal.",", "
48769   ,,"HOME DEPOT CREDIT SERVICES",36,"Maintenance-Inventory",8.08,290.88,"2023-10-16 00:00:00","10/16/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
48769   ,,"HOME DEPOT CREDIT SERVICES",30,"Maintenance-Inventory",4.97,149.1,"2023-10-16 00:00:00","10/16/2023 00:00:00","35-01390        ","Shut Off Valves 1/2"" x 3/8"" Angle",", "
48769   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",38.6,463.2,"2023-10-16 00:00:00","10/07/2023 00:00:00","40-04801        ","HOSE, HOT WATER 50'",", "
48769   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",91.8,918,"2023-10-16 00:00:00","11/15/2023 00:00:00","10-02675        ","PRE- FINISHED FLOORING BY CASE 17 SQ.FT.
2 1/4'' OAK",", "
48769   ,,"HOME DEPOT CREDIT SERVICES",32,"Maintenance-Inventory",18.48,591.36,"2023-10-16 00:00:00","10/16/2023 00:00:00","30-00100        ","Compound, joint 5 gallon",", "
48773   ,,"RITZ PAINT",36,"Maintenance-Inventory",2.5,90,"2023-10-16 00:00:00","10/17/2023 00:00:00","30-00900        ","Paint, Roller9",", "
48773   ,,"RITZ PAINT",14,"Maintenance-Inventory",120,1680,"2023-10-16 00:00:00","10/17/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
48773   ,,"RITZ PAINT",4,"Maintenance-Inventory",120,480,"2023-10-16 00:00:00","10/17/2023 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", "
48773   ,,"RITZ PAINT",40,"Maintenance-Inventory",6,240,"2023-10-16 00:00:00","10/17/2023 00:00:00","30-01000        ","Paint, Handle 9",", "
48773   ,,"RITZ PAINT",24,"Maintenance-Inventory",5.5,132,"2023-10-16 00:00:00","10/17/2023 00:00:00","30-01400        ","Tape, Masking",", "
48773   ,,"RITZ PAINT",24,"Maintenance-Inventory",7.95,190.8,"2023-10-16 00:00:00","10/17/2023 00:00:00","30-01500        ","Tape, Sheetrock",", "
48773   ,,"RITZ PAINT",36,"Maintenance-Inventory",5,180,"2023-10-16 00:00:00","10/17/2023 00:00:00","30-01350        ","TAPE- DUCT",", "
48775   ,,"Century Maintenance",1,"Maintenance-Inventory",85.49,85.49,"2023-10-17 00:00:00","10/16/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
48775   ,,"Century Maintenance",4,"Maintenance-Inventory",22.49,89.96,"2023-10-17 00:00:00","10/16/2023 00:00:00","10-00100        ","Adhesive Glue VCT 1 gallon",", "
48775   ,,"Century Maintenance",1,"Maintenance-Inventory",71.99,71.99,"2023-10-17 00:00:00","10/16/2023 00:00:00","10-00750        ","SLAB DOOR - 32X80",", "
48780   ,,"Ranger Supply Co.",4,"Maintenance-Inventory",149.5,598,"2023-10-18 00:00:00","11/16/2023 00:00:00","36-00900        ","GERBER 48-030 3 VALVE SHOWER BODY       


GEBG48030",", "
48780   ,,"Ranger Supply Co.",20,"Maintenance-Inventory",5.32,106.4,"2023-10-18 00:00:00","11/16/2023 00:00:00","36-01450        ","DEEP WAX GASKET       


TAKWAXD",", "
48780   ,,"Ranger Supply Co.",24,"Maintenance-Inventory",20.82,499.68,"2023-10-18 00:00:00","11/16/2023 00:00:00","36-01250        ","11/2 RB L/S BATH TRAP TRAP L       TRALSTB15",", "
48780   ,,"Ranger Supply Co.",2,"Maintenance-Inventory",132,264,"2023-10-18 00:00:00","11/16/2023 00:00:00","36-00800        ","#401.3 FLUSHOMETER W V/B       


REXREX401",", "
48780   ,,"Ranger Supply Co.",4,"Maintenance-Inventory",192.4,769.6,"2023-10-18 00:00:00","11/16/2023 00:00:00","36-00850        ","GERBER 49-730 SHOWER BODY       


GEBG49730",", "
48780   ,,"Ranger Supply Co.",12,"Maintenance-Inventory",24,288,"2023-10-18 00:00:00","11/16/2023 00:00:00","36-00125        ","2 X 1 1/2 RB NY TRAP H       

TRAPTR2015",", "
48780   ,,"Ranger Supply Co.",6,"Maintenance-Inventory",80,480,"2023-10-18 00:00:00","11/16/2023 00:00:00","35-00013        ","Hardwater Pressure Balance Gerber Cartridge Assembly (97-013)",", "
48801   ,,"Century Maintenance",1,"Maintenance-Inventory",85.49,85.49,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-00650        ","SLAB DOOR - 30X80",", "
48803   ,,"Lowes Business Acct/SYNCB",4,"Maintenance-Inventory",70.3,281.2,"2023-10-19 00:00:00","10/24/2023 00:00:00","10-00650        ","SLAB DOOR - 30X80",", "
48803   ,,"Lowes Business Acct/SYNCB",4,"Maintenance-Inventory",60.8,243.2,"2023-10-19 00:00:00","10/24/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
48803   ,,"Lowes Business Acct/SYNCB",3,"Maintenance-Inventory",75.05,225.15,"2023-10-19 00:00:00","10/24/2023 00:00:00","10-00750        ","SLAB DOOR - 32X80",", "
48803   ,,"Lowes Business Acct/SYNCB",3,"Maintenance-Inventory",65.55,196.65,"2023-10-19 00:00:00","10/24/2023 00:00:00","10-00550        ","SLAB DOOR - 28X80",", "
48805   ,,"Durst Corp",60,"CoOp-Inventory",16.74,1004.4,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-01100        ","P Trap, CP tube and traps 1 1/2",", "
48805   ,,"Durst Corp",100,"CoOp-Inventory",4.03,403,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-00800        ","Handles, Gerber Basin Pair",", "
48805   ,,"Durst Corp",25,"CoOp-Inventory",3.92,98,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",", "
48805   ,,"Durst Corp",24,"CoOp-Inventory",6.08,145.92,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-00150        ","Diverter Spouts",", "
48805   ,,"Durst Corp",100,"CoOp-Inventory",2.06,206,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-01500        ","Speedy Conn., flex 20",", "
48805   ,,"Durst Corp",50,"CoOp-Inventory",4.67,233.5,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-00200        ","Duo Strainers",", "
48805   ,,"Durst Corp",30,"CoOp-Inventory",6.88,206.4,"2023-10-19 00:00:00","10/20/2023 00:00:00","36-00400        ","DEEP CUP STRAINER SS-112       

TUBDEEP",", "
48805   ,,"Durst Corp",200,"CoOp-Inventory",3.14,628,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-01800        ","Spindle, Gerber Basin Hot",", "
48805   ,,"Durst Corp",25,"CoOp-Inventory",5.36,134,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-01085        ","Pipe Elbow 90, 12",", "
48805   ,,"Durst Corp",25,"CoOp-Inventory",9.32,233,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-01087        ","Pipe Elbow 90, 24",", "
48807   ,,"F&F HARDWARE AND SUPPLY. INC.",2,"Maintenance-Inventory",49.25,98.5,"2023-10-19 00:00:00","10/24/2023 00:00:00","35-00013        ","Hardwater Pressure Balance Gerber Cartridge Assembly (97-013)",", "
48807   ,,"F&F HARDWARE AND SUPPLY. INC.",2,"Maintenance-Inventory",89.5,179,"2023-10-19 00:00:00","10/24/2023 00:00:00","10-00380        ","DOOR 18 X 80 SLAB",", "
48807   ,,"F&F HARDWARE AND SUPPLY. INC.",15,"Maintenance-Inventory",36.95,554.25,"2023-10-19 00:00:00","10/24/2023 00:00:00","40-05100        ","Guard, Window X-L 27-50 5 bar",", "
48807   ,,"F&F HARDWARE AND SUPPLY. INC.",10,"Maintenance-Inventory",18.95,189.5,"2023-10-19 00:00:00","10/24/2023 00:00:00","30-01100        ","Plaster, white (25lb bags)",", "
48807   ,,"F&F HARDWARE AND SUPPLY. INC.",36,"Maintenance-Inventory",49.5,1782,"2023-10-19 00:00:00","10/24/2023 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric",", "
48807   ,,"F&F HARDWARE AND SUPPLY. INC.",24,"Maintenance-Inventory",44.5,1068,"2023-10-19 00:00:00","10/24/2023 00:00:00","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",220,"Maintenance-Inventory",1.01,222.2,"2023-10-19 00:00:00","11/16/2023 00:00:00","50-04200        ","12 X 12 WHITE FLOOR TILES/SQ FT",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",60,"Maintenance-Inventory",3.34,200.4,"2023-10-19 00:00:00","10/20/2023 00:00:00","10-00200        ","LATEX CAULKING 1 TUBE",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",16,"Maintenance-Inventory",11.72,187.52,"2023-10-19 00:00:00","10/20/2023 00:00:00","35-02000        ","Toilet Flapper",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",18.31,54.93,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-00100        ","Adhesive Glue VCT 1 gallon",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",24,"Maintenance-Inventory",3.37,80.88,"2023-10-19 00:00:00","10/20/2023 00:00:00","40-04851        ","Gloves, Work Leather",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",68.35,341.75,"2023-10-19 00:00:00","10/20/2023 00:00:00","50-02600        ","Tile, VCT 1/8
TARKETT #1824 'SAND CASTLE'",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",24.06,144.36,"2023-10-19 00:00:00","10/23/2023 00:00:00","50-00660        ","THINSET- KWIKSET rapid set 25 LB BAG",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",60,"Maintenance-Inventory",5.68,340.8,"2023-10-19 00:00:00","10/20/2023 00:00:00","10-02000        ","Molding, 3/4 x 1/4 round (per 8 ft)",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",25,"Maintenance-Inventory",3.86,96.5,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-00330        ","CORNERBEADS",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",2.46,19.68,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-04400        ","Studs, Wood 1x3x10",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",12.92,103.36,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-04600        ","Stud,Wood 1 x 6 x 10",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",25,"Maintenance-Inventory",26.9,672.5,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-02800        ","Plywood, 3/8 Underlayment",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",20.46,122.76,"2023-10-19 00:00:00","11/01/2023 00:00:00","50-02750        ","TILE, GLUE CERAMIC",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",30.38,607.6,"2023-10-19 00:00:00","10/19/2023 00:00:00","30-01900        ","Primer, KILZ Mold & Mildew",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",50,"Maintenance-Inventory",1.96,98,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-04000        ","Screws, Sheetrock 3'' COARSE",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",11.88,71.28,"2023-10-19 00:00:00","10/19/2023 00:00:00","10-00320        ","CONSTRUCTION PAPER ROLL",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",40,"Maintenance-Inventory",1.39,55.6,"2023-10-19 00:00:00","10/19/2023 00:00:00","20-00850        ","Plate, 2 Gang Wall Switch",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",19.18,230.16,"2023-10-19 00:00:00","10/19/2023 00:00:00","30-00750        ","Paint, Primer Latex 1 gal",", "
48808   ,,"HOME DEPOT CREDIT SERVICES",36,"Maintenance-Inventory",8.08,290.88,"2023-10-19 00:00:00","10/20/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
48813   ,,"RITZ PAINT",9,"Maintenance-Inventory",120,1080,"2023-10-20 00:00:00","10/23/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
48813   ,,"RITZ PAINT",8,"Maintenance-Inventory",48,384,"2023-10-20 00:00:00","10/23/2023 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", "
48813   ,,"RITZ PAINT",4,"Maintenance-Inventory",120,480,"2023-10-20 00:00:00","10/23/2023 00:00:00","30-00255        ","China White 5 gal",", "
48813   ,,"RITZ PAINT",3,"Maintenance-Inventory",72,216,"2023-10-20 00:00:00","10/23/2023 00:00:00","30-00500        ","Paint, BEIGE 2 gallon",", "
48838   ,,"CROWN JANITORIAL",50,"CoOp-Inventory",31.13,1556.5,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-00500        ","Bags, Compactor 29",", "
48838   ,,"CROWN JANITORIAL",100,"CoOp-Inventory",7.2,720,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",", "
48838   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",7.2,72,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-04850        ","Gloves, nitrile MEDIUM 100pc",", "
48838   ,,"CROWN JANITORIAL",300,"CoOp-Inventory",1.36,408,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
48838   ,,"CROWN JANITORIAL",40,"CoOp-Inventory",31.13,1245.2,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-00525        ","Bags, Compactor 40""",", "
48838   ,,"CROWN JANITORIAL",36,"CoOp-Inventory",3.37,121.32,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-05900        ","Mop, Head 24 oz",", "
48838   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",27.78,1944.6,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
48838   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",48.42,242.1,"2023-10-25 00:00:00","10/17/2023 00:00:00","40-04650        ","Floor Stripper, 5 gallon",", "
48845   ,,"RITZ PAINT",10,"Maintenance-Inventory",120,1200,"2023-10-26 00:00:00","10/26/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
48845   ,,"RITZ PAINT",5,"Maintenance-Inventory",120,600,"2023-10-26 00:00:00","10/26/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-5 GALLON",", "
48845   ,,"RITZ PAINT",1,"Maintenance-Inventory",200,200,"2023-10-26 00:00:00","10/26/2023 00:00:00","30-00450        ","Paint, Battleship Grey 5 Gal.",", "
48845   ,,"RITZ PAINT",5,"Maintenance-Inventory",80,400,"2023-10-26 00:00:00","10/26/2023 00:00:00","30-00450        ","Paint, Battleship Grey 5 Gal.",", "
48845   ,,"RITZ PAINT",5,"Maintenance-Inventory",80,400,"2023-10-26 00:00:00",,"30-00450        ","Paint, Battleship Grey 5 Gal.",", "
48845   ,,"RITZ PAINT",2,"Maintenance-Inventory",115,230,"2023-10-26 00:00:00","10/26/2023 00:00:00","30-00835        ","PAINT, BENJ MOORE 5 GAL FLAT WHITE",", "
48867   ,,"Century Maintenance",1,"Maintenance-Inventory",71.99,71.99,"2023-10-31 00:00:00","11/01/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
48888   ,,"CROWN JANITORIAL",36,"Maintenance-Inventory",32.52,1170.72,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", "
48888   ,,"CROWN JANITORIAL",168,"Maintenance-Inventory",4.4,739.2,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-03850        ","Bleach, 1 gallon",", "
48888   ,,"CROWN JANITORIAL",36,"Maintenance-Inventory",11.26,405.36,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-05700        ","Mop, Handle 60",", "
48888   ,,"CROWN JANITORIAL",24,"Maintenance-Inventory",4.05,97.2,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-04500        ","Deterg Cleaner Degreaser",", "
48888   ,,"CROWN JANITORIAL",25,"Maintenance-Inventory",5.35,133.75,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-04151        ","Buffing Machine Pads, RED",", "
48888   ,,"CROWN JANITORIAL",25,"Maintenance-Inventory",5.62,140.5,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-04152        ","Buffing Machine Pads (Stripping),Black",", "
48888   ,,"CROWN JANITORIAL",24,"Maintenance-Inventory",41.67,1000.08,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-04275        ","Cherry Block Deodorant 20LB",", "
48888   ,,"CROWN JANITORIAL",50,"Maintenance-Inventory",45.99,2299.5,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-00700        ","Bags, Garbage 48 XXH Large",", "
48888   ,,"CROWN JANITORIAL",24,"Maintenance-Inventory",5.11,122.64,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-06400        ","Stainless Steel Cleaner 16oz",", "
48888   ,,"CROWN JANITORIAL",36,"Maintenance-Inventory",7.73,278.28,"2023-11-02 00:00:00","11/02/2023 00:00:00","40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",", "
48888   ,,"CROWN JANITORIAL",60,"Maintenance-Inventory",3.27,196.2,"2023-11-02 00:00:00","11/02/2023 00:00:00","20-00100        ","Bulbs, 2 ft fluors. 20 watt",", "
48888   ,,"CROWN JANITORIAL",60,"Maintenance-Inventory",3.13,187.8,"2023-11-02 00:00:00","11/02/2023 00:00:00","20-00300        ","Bulbs, 4 ft fluors. 40 watt",", "
48910   ,480140  ,"Century Maintenance",1,"CoOp-Inventory",85.49,85.49,"2023-11-06 00:00:00","11/06/2023 00:00:00","10-00750        ","SLAB DOOR - 32X80","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET"
48913   ,,"RITZ PAINT",4,"Maintenance-Inventory",120,480,"2023-11-06 00:00:00","11/06/2023 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", "
48913   ,,"RITZ PAINT",2,"Maintenance-Inventory",48,96,"2023-11-06 00:00:00","11/06/2023 00:00:00","30-00500        ","Paint, BEIGE 2 gallon",", "
48913   ,,"RITZ PAINT",12,"Maintenance-Inventory",8,96,"2023-11-06 00:00:00","11/06/2023 00:00:00","30-01550        ","TAPE, MESH",", "
48913   ,,"RITZ PAINT",5,"Maintenance-Inventory",30,150,"2023-11-06 00:00:00","11/06/2023 00:00:00","35-01300        ","Radiator, angle valve 1 1/4",", "
48913   ,,"RITZ PAINT",24,"Maintenance-Inventory",9,216,"2023-11-06 00:00:00","11/06/2023 00:00:00","30-01400        ","Tape, Masking",", "
48913   ,,"RITZ PAINT",24,"Maintenance-Inventory",4,96,"2023-11-06 00:00:00","11/06/2023 00:00:00","30-01330        ","BLUE PAINTERS TAPE",", "
