YardiMM2PODetID,PONumber,WONumber,VendorCode,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,POAmount,WOAndInvoiceAmt,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client,Date1,Date2
64545,52162   ,,"cro1        ","CROWN JANITORIAL",100,"CoOp-Inventory",28.06,2806,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-00600        ","Garbage Bags, Regular, 23x17x46",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64546,52162   ,,"cro1        ","CROWN JANITORIAL",100,"CoOp-Inventory",7.28,728,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-04850        ","Nitrile Gloves, Latex Black, Disposable, 100pc, XL",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64547,52162   ,,"cro1        ","CROWN JANITORIAL",150,"CoOp-Inventory",1.43,214.5,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-06125        ","Paper Towels, 1 Roll",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64548,52162   ,,"cro1        ","CROWN JANITORIAL",180,"CoOp-Inventory",6.57,1182.6,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-04551        ","Deodorant, Lavender (5-gal containers)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64549,52162   ,,"cro1        ","CROWN JANITORIAL",40,"CoOp-Inventory",6.57,262.8,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-04553        ","Deodrant, Island Tropic (5-gallon containers)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64550,52162   ,,"cro1        ","CROWN JANITORIAL",75,"CoOp-Inventory",9.78,733.5,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-04650        ","Floor Stripper, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64551,52162   ,,"cro1        ","CROWN JANITORIAL",5,"CoOp-Inventory",23.63,118.15,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-06140        ","Rags, 25lb Box",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64552,52162   ,,"cro1        ","CROWN JANITORIAL",48,"CoOp-Inventory",3.4,163.2,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-05900        ","Mop, Head 24 oz",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64553,52162   ,,"cro1        ","CROWN JANITORIAL",125,"CoOp-Inventory",4.6,575,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-00776        ","Bags, Mattress, Queen/King",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64554,52162   ,,"cro1        ","CROWN JANITORIAL",50,"CoOp-Inventory",29.5,1475,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-00525        ","Bags, Compactor 40""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64555,52162   ,,"cro1        ","CROWN JANITORIAL",70,"CoOp-Inventory",28.43,1990.1,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-00450        ","Clear Recycle Bags, 55-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64556,52162   ,,"cro1        ","CROWN JANITORIAL",25,"CoOp-Inventory",2.42,60.5,16661.55,0,"2025-01-29 00:00:00","2025-01-31 00:00:00","40-06350        ","Spray Bottle, Trigger",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64557,52163   ,,"rit1        ","RITZ PAINT",25,"Maintenance-Inventory",120,3000,4484,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","30-00400        ","Paint, 160, 5-gallon (White)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64558,52163   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",48,480,4484,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","30-00300        ","Paint, 160, 2-gallon (White)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64559,52163   ,,"rit1        ","RITZ PAINT",48,"Maintenance-Inventory",4,192,4484,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","10-00200        ","Latex Caulk, 1 Tube (10.1 Fl Oz)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64560,52163   ,,"rit1        ","RITZ PAINT",48,"Maintenance-Inventory",7.5,360,4484,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","40-04250        ","Caulking, Bathroom Silicone, White",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64561,52163   ,,"rit1        ","RITZ PAINT",48,"Maintenance-Inventory",1.25,60,4484,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","30-00210        ","Paint Brush 3""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64562,52163   ,,"rit1        ","RITZ PAINT",46,"Maintenance-Inventory",5,230,4484,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","30-01350        ","Duct Tape",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64563,52163   ,,"rit1        ","RITZ PAINT",18,"Maintenance-Inventory",9,162,4484,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","30-01330        ","Blue Painter's Tape",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64564,52164   ,514019  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",531.17,531.17,531.17,1500,"2025-01-29 00:00:00","2025-01-29 00:00:00","material        ",514019,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 623 COURTLANDT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64565,52165   ,513176  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",2050,2050,2050,2431,"2025-01-29 00:00:00","2025-02-14 00:00:00","material        ","Misc","NEW AMSTERDAM ASSOCIATES, 1770 AMSTERDAM AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64566,52166   ,,"cen1        ","Century Maintenance",1,"Maintenance-Inventory",179.1,179.1,340.2,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","36-00090        ","Toilet Tank & Bowl, 10''",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64734,52166   ,,"cen1        ","Century Maintenance",1,"Maintenance-Inventory",161.1,161.1,340.2,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","36-00095        ","Toilet Tank & Bowl, 12''",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64737,52167   ,,"rit1        ","RITZ PAINT",4,"Maintenance-Inventory",14.95,59.8,334.75,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","10-00320        ","CONSTRUCTION PAPER ROLL",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64738,52167   ,,"rit1        ","RITZ PAINT",12,"Maintenance-Inventory",9,108,334.75,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","30-01330        ","Blue Painter's Tape",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64739,52167   ,,"rit1        ","RITZ PAINT",1,"Maintenance-Inventory",16.95,16.95,334.75,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","40-06140        ","Rags, 25lb Box",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64567,52167   ,,"rit1        ","RITZ PAINT",1,"Maintenance-Inventory",150,150,334.75,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","30-00220        ","Paint, Navajo White, 5-gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64568,52168   ,,"fww         ","F.W. Webb Company",1,"Boiler-COGS",479.04,479.04,479.04,0,"2025-01-29 00:00:00","2025-01-29 00:00:00","material        ",511376,", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64573,52173   ,514164  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",1697.64,1697.64,1697.64,8099,"2025-01-29 00:00:00","2025-01-30 00:00:00","material        ","Misc","AHC HDFC, 1941 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
65495,52174   ,513666  ,"fww         ","F.W. Webb Company",1,"Boiler-COGS",293.85,293.85,1363.49,5450,"2025-01-29 00:00:00","2025-03-13 00:00:00","material        ","Misc","PROSPECT DEVELOPMENT GROUP L.P, 1418 PROSPECT AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
65483,52175   ,513666  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",1774.66,1774.66,1842.16,5450,"2025-01-29 00:00:00","2025-03-12 00:00:00","material        ","Misc","PROSPECT DEVELOPMENT GROUP L.P, 1418 PROSPECT AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64576,52176   ,512947  ,"rit1        ","RITZ PAINT",2,"Maintenance-COGS",150,300,300,2045,"2025-01-30 00:00:00","2025-01-30 00:00:00","30-00220        ","Paint, Navajo White, 5-gallon","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64578,52178   ,,"rit1        ","RITZ PAINT",2,"Maintenance-COGS",45,90,119.95,0,"2025-01-30 00:00:00","2025-01-30 00:00:00","30-02000        ","Paint, Zinser Perma White Mildew",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64579,52178   ,,"rit1        ","RITZ PAINT",1,"Maintenance-COGS",29.95,29.95,119.95,0,"2025-01-30 00:00:00","2025-01-30 00:00:00","10-00100        ","Adhesive Glue VCT (1 gallon)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64580,52179   ,503403  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",2275,2275,2275,2970.75,"2025-01-30 00:00:00","2025-02-14 00:00:00","material        ","Misc","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64581,52180   ,513048  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",2241,2241,2241,3029.85,"2025-01-30 00:00:00","2025-02-13 00:00:00","material        ","Misc","BRONXWOOD ASSOCIATES, 800 EAST 223RD STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64583,52182   ,514344  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",1377.27,1377.27,1377.27,5200,"2025-01-30 00:00:00","2025-02-05 00:00:00","material        ",514344,"PROSPECT DEVELOPMENT GROUP L.P, 1418 PROSPECT AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64585,52184   ,514330  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",666.76,666.76,666.76,645,"2025-01-30 00:00:00","2025-01-30 00:00:00","material        ",514330,"555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64586,52185   ,514018  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",1254.49,1254.49,1549.99,7790,"2025-01-30 00:00:00","2025-01-30 00:00:00","material        ",514018,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 931 FOX STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64680,52185   ,514018  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",295.5,295.5,1549.99,7790,"2025-01-30 00:00:00","2025-01-31 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 931 FOX STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64587,52186   ,514069  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",980.47,980.47,980.47,0,"2025-01-30 00:00:00","2025-01-30 00:00:00","material        ",514069,"631 ASSOCIATES LLC, 631 WEST 152 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64588,52187   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",20,"CoOp-Inventory",34.69,693.8,693.8,0,"2025-01-30 00:00:00","2025-02-18 00:00:00","40-04800        ","Hose, Cold 100'",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64601,52195   ,514156  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",737,737,737,860.6,"2025-01-30 00:00:00","2025-02-13 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64602,52196   ,514222  ,"cen1        ","Century Maintenance",2,"Maintenance-COGS",98.1,196.2,196.2,336,"2025-01-31 00:00:00","2025-01-31 00:00:00","10-00920        ","Slab Door, 36x84","SOUNDVIEW FAMILY HOUSING LLC, 401 BRONX RIVER AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64603,52197   ,514069  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",356.7,356.7,356.7,0,"2025-01-31 00:00:00","2025-01-31 00:00:00","material        ",514069,"631 ASSOCIATES LLC, 631 WEST 152 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64604,52198   ,502312  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",3022,3022,3022,3629.7,"2025-01-31 00:00:00","2025-02-13 00:00:00","material        ","Misc","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64605,52199   ,514386  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",236.53,236.53,236.53,744.8,"2025-01-31 00:00:00","2025-01-31 00:00:00","material        ",514386,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 766 CAULDWELL AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64685,52200   ,514585  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",132.83,132.83,412.64,8000,"2025-01-31 00:00:00","2025-02-03 00:00:00","material        ","Misc","Lemle & Wolff Construction Corp.  f/n/a Apartment, 5925 BROADWAY","2024-03-01 00:00:00","2025-05-01 00:00:00"
64607,52201   ,513658  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",719.94,719.94,719.94,0,"2025-02-03 00:00:00","2025-02-03 00:00:00","material        ","Misc","Garmendia Gardens HDFC, 2133 Daly Avenue","2024-03-01 00:00:00","2025-05-01 00:00:00"
64608,52202   ,509116  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",1512.84,1512.84,1512.84,9000,"2025-02-03 00:00:00","2025-01-03 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 530 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64610,52204   ,,"cen1        ","Century Maintenance",4,"Maintenance-Inventory",10.79,43.16,43.16,0,"2025-02-03 00:00:00","2025-02-04 00:00:00","10-01800        ","Lock, Passage",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64614,52207   ,514608  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",2959,2959,2959,3555.25,"2025-02-03 00:00:00","2025-02-18 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 766 CAULDWELL AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64615,52208   ,511776  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",199.17,199.17,199.17,1900,"2025-02-03 00:00:00","2025-02-03 00:00:00","material        ",511776,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 507 E 139TH ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
64649,52210   ,514669  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",153.51,153.51,153.51,1050,"2025-02-03 00:00:00","2025-02-04 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64650,52211   ,499531  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",6.29,6.29,6.29,1412.91,"2025-02-04 00:00:00","2025-01-05 00:00:00","material        ","Misc","CARROLL-BURKE HDFC, 815 FAIRMONT PLACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64651,52212   ,510355  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",32.37,32.37,32.37,17249.6,"2025-02-04 00:00:00","2025-02-04 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","2024-03-01 00:00:00","2025-05-01 00:00:00"
64656,52217   ,513296  ,"cen1        ","Century Maintenance",1,"CoOp-Inventory",0.1,0.1,0.1,215.61,"2025-02-04 00:00:00",,"40-04810        ","Hose, 175 ft. Hose Reel Mobile Cart","9-15 ADRIAN ASSOC. LLC, 9-15 ADRIAN AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64657,52218   ,514231  ,"cen1        ","Century Maintenance",20,"Maintenance-Inventory",11.14,222.8,222.8,450.94,"2025-02-04 00:00:00",,"20-003001       ","32 Watt 4ft T8 LED TUBE LIGHT BULB","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
64659,52220   ,514465  ,"cen1        ","Century Maintenance",1,"CoOp-Inventory",0.1,0.1,0.1,141.4,"2025-02-04 00:00:00",,"20-003001       ","32 Watt 4ft T8 LED TUBE LIGHT BULB","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 650-658 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64660,52221   ,514700  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",1122.56,1122.56,1122.56,4350,"2025-02-04 00:00:00","2025-02-04 00:00:00","material        ",514700,"PLOVER APARTMENTS LLC, 1175 GERARD AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64661,52222   ,514442  ,"cen1        ","Century Maintenance",2,"Maintenance-Inventory",21.59,43.18,43.18,283.7,"2025-02-04 00:00:00","2025-02-07 00:00:00","10-04220        ","Sheetrock, White 5/8""","Fairmont Place HDFC	, 793 Fairmount Place","2024-03-01 00:00:00","2025-05-01 00:00:00"
64662,52223   ,514513  ,"cen1        ","Century Maintenance",10,"Maintenance-COGS",18.89,188.9,188.9,164,"2025-02-04 00:00:00","2025-02-07 00:00:00","40-00125        ","1-5/8""x36"" Aluminum Door Sweep","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64663,52224   ,514229  ,"cen1        ","Century Maintenance",2,"Maintenance-Inventory",16.2,32.4,32.4,0,"2025-02-04 00:00:00",,"10-04900        ","Stud, Wood 3 x 6 x 12","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 586 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64665,52226   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",3704.47,3704.47,3704.47,0,"2025-02-04 00:00:00","2025-02-04 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64671,52229   ,513669  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",605,605,605,635.95,"2025-02-04 00:00:00","2025-02-14 00:00:00","05-03200        ","Sink Base 60","CENTRAL HARLEM M.H.A HDFC, 234 BRADHURST AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64674,52232   ,514791  ,"cen1        ","Century Maintenance",1,"Maintenance-Inventory",43.18,43.18,43.18,350.54,"2025-02-05 00:00:00","2025-02-05 00:00:00","material        ","Misc","AHC HDFC, 890 ELSMERE PLACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64675,52233   ,514734  ,"rit1        ","RITZ PAINT",1,"Maintenance-COGS",29.95,29.95,29.95,1918.42,"2025-02-05 00:00:00","2025-02-05 00:00:00","material        ","Misc","651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","2024-03-01 00:00:00","2025-05-01 00:00:00"
64676,52234   ,514782  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",138.7,138.7,138.7,640,"2025-02-05 00:00:00","2025-02-05 00:00:00","material        ",514782,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 650-658 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
64678,52235   ,514800  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",218.61,218.61,218.61,2100,"2025-02-05 00:00:00","2025-02-06 00:00:00","material        ",514800,"AHC HDFC, 1965 VYSE AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64705,52236   ,514445  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",125.96,125.96,125.96,2655,"2025-02-06 00:00:00","2025-02-07 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 630 COURTLANDT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64706,52237   ,514993  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",25.96,25.96,25.96,400,"2025-02-06 00:00:00","2025-02-11 00:00:00","material        ",514993,"SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 270 ALEXANDER AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64708,52239   ,,"g-rock1     ","G-Rock Handcovers, Inc",50,"CoOp-Inventory",10,500,1435,0,"2025-02-06 00:00:00",,"40-06150        ","Rock Salt, 50lbs",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64709,52239   ,,"g-rock1     ","G-Rock Handcovers, Inc",55,"CoOp-Inventory",17,935,1435,0,"2025-02-06 00:00:00",,"40-04175        ","Calcium Chloride Pellets, 50lbs",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64710,52240   ,514991  ,"ranger      ","Ranger Supply Co.",1,"Plumbing-COGS",759.44,759.44,759.44,1150,"2025-02-06 00:00:00","2025-02-06 00:00:00","material        ","Misc","Estrella Vargas LP	, 2339 Prospect Avenue","2024-03-01 00:00:00","2025-05-01 00:00:00"
64711,52241   ,509107  ,"cen1        ","Century Maintenance",2,"Subcontractor-Maintenance",83.69,167.38,3030.26,11900,"2025-02-06 00:00:00","2025-02-06 00:00:00","10-00700        ","Pre-hung Door, 32 x 80","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64712,52241   ,509107  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",193.5,193.5,3030.26,11900,"2025-02-06 00:00:00","2025-02-06 00:00:00","10-00600        ","Pre-hung Door, 30 x 80","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64713,52241   ,509107  ,"cen1        ","Century Maintenance",4,"Subcontractor-Maintenance",179.99,719.96,3030.26,11900,"2025-02-06 00:00:00","2025-02-06 00:00:00","10-00400        ","Pre-hung Door, 24 x 80","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64714,52241   ,509107  ,"cen1        ","Century Maintenance",2,"Subcontractor-Maintenance",19.79,39.58,3030.26,11900,"2025-02-06 00:00:00","2025-02-06 00:00:00","10-04200        ","Sheetrock, White 1/2in. x 4ft. x 8ft.","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64715,52241   ,509107  ,"cen1        ","Century Maintenance",2,"Subcontractor-Maintenance",7.65,15.3,3030.26,11900,"2025-02-06 00:00:00","2025-02-06 00:00:00","10-04500        ","Studs, Wood 2x4x10","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
64716,52241   ,509107  ,"cen1        ","Century Maintenance",7,"Subcontractor-Maintenance",6.29,44.03,3030.26,11900,"2025-02-06 00:00:00","2025-02-06 00:00:00","10-04700        ","Studs, Wood 1x12x8","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
65268,52241   ,509107  ,"cen1        ","Century Maintenance",5,"Subcontractor-Maintenance",8.09,40.45,3030.26,11900,"2025-02-06 00:00:00","2025-02-06 00:00:00","10-04600        ","Studs, Wood 1 x 6 x 8","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
