PONumber,WONumber,vendorCode,iQtyOrdered,ExpenseType,dUnitPrice,dTotalCost,dtordereddate,dtReceivedDate,stkcode,sDesc
130     ,,"lem5",1,"XLegacyX",1,1,"2003-11-07 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
47001   ,,"hom2",2,"Maintenance-Inventory",21.97,43.94,"2023-01-30 00:00:00","02/13/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)"
1178    ,,"lem5",1,"XLegacyX",8.75,8.75,"2004-01-08 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
68      ,,"lem5",1,"XLegacyX",1,1,"2003-11-05 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
540     ,,"lem5",1,"XLegacyX",8.75,8.75,"2003-12-02 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
48741   ,,"hom2",10,"CoOp-Inventory",14.92,149.2,"2023-10-10 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
48500   ,,"hom2",8,"Maintenance-Inventory",15.42,123.36,"2023-08-31 00:00:00","09/01/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)"
48500   ,,"hom2",1,"Maintenance-Inventory",-15.42,-15.42,"2023-08-31 00:00:00","09/20/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)"
47695   ,,"hom2",4,"Maintenance-Inventory",23.37,93.48,"2023-04-26 00:00:00","05/09/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)"
47695   ,,"hom2",4,"Maintenance-Inventory",-23.37,-93.48,"2023-04-26 00:00:00","05/09/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)"
47012   ,,"rit1",1,"Maintenance-Inventory",15.95,15.95,"2023-01-31 00:00:00","01/31/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)"
45573   ,,"tif1",10,"Payables",31.99,319.9,"2022-07-05 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
45821   ,,"qua2",15,"Payables",32.95,494.25,"2022-08-12 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
46943   ,,"hom2",4,"Maintenance-Inventory",21.97,87.88,"2023-01-24 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
41625   ,,"tif1",10,"Alltype Expense",0.01,0.1,"2021-01-19 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
42662   ,,"qua2",10,"Alltype Expense",0.01,0.1,"2021-05-17 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
43368   ,,"qua2",15,"Payables",21.9,328.5,"2021-08-24 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
42112   ,,"tif1",10,"Alltype Expense",0.01,0.1,"2021-03-15 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
44724   ,,"qua2",10,"Payables",28.95,289.5,"2022-03-03 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
45180   ,,"qua2",1,"Payables",472.79,472.79,"2022-05-04 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
44080   ,,"tif1",10,"Payables",24.75,247.5,"2021-11-30 00:00:00",,"50-00200        ","Grout, Floor (25lb Bags)"
44080   ,,"tif1",15,"Payables",27.88,418.2,"2021-11-30 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
41914   ,414467  ,"cen1",1,"Alltype Expense",29.89,29.89,"2021-02-19 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
478     ,,"lem5",1,"XLegacyX",8.75,8.75,"2003-11-25 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
44724   ,,"qua2",10,"Payables",28.95,289.5,"2022-03-03 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
42112   ,,"tif1",10,"Alltype Expense",0.01,0.1,"2021-03-15 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
43368   ,,"qua2",15,"Payables",28.95,434.25,"2021-08-24 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
42937   ,,"qua2",15,"Alltype Expense",28.95,434.25,"2021-06-22 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
42662   ,,"qua2",10,"Alltype Expense",0.01,0.1,"2021-05-17 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
41625   ,,"tif1",10,"Alltype Expense",0.01,0.1,"2021-01-19 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
46943   ,,"hom2",4,"Maintenance-Inventory",20.47,81.88,"2023-01-24 00:00:00","01/25/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
45821   ,,"qua2",10,"Payables",32.95,329.5,"2022-08-12 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
45573   ,,"tif1",10,"Payables",31.99,319.9,"2022-07-05 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
47046   ,,"ff1",4,"Payables",7.95,31.8,"2023-02-03 00:00:00","02/07/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
47157   ,,"hom2",9,"Maintenance-Inventory",21.27,191.43,"2023-02-17 00:00:00","03/03/2023 00:00:00","50-00300        ","Grout, Wall"
47304   ,465507  ,"rit1",1,"Maintenance-COGS",29.95,29.95,"2023-03-09 00:00:00","03/20/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags) White"
47329   ,465712  ,"rit1",1,"Maintenance-COGS",29.95,29.95,"2023-03-13 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
47427   ,,"hom2",8,"Maintenance-Inventory",25.87,206.96,"2023-03-22 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
47327   ,,"hom2",2,"Maintenance-Inventory",119,238,"2023-03-13 00:00:00","03/13/2023 00:00:00","50-00300        ","Grout, Wall"
47869   ,,"hom2",8,"Maintenance-Inventory",23.37,186.96,"2023-05-22 00:00:00","05/22/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
47882   ,,"hom2",6,"Maintenance-Inventory",21.77,130.62,"2023-05-23 00:00:00","05/23/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
47733   ,,"hom2",4,"Maintenance-Inventory",21.77,87.08,"2023-05-01 00:00:00","05/17/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
47869   ,,"hom2",2,"Maintenance-Inventory",-23.37,-46.74,"2023-05-22 00:00:00",,"50-00300        ","Grout, Wall  (10 lb Bags)"
47759   ,463243  ,"cen1",1,"Maintenance-COGS",9.89,9.89,"2023-05-05 00:00:00","05/05/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
47585   ,,"hom2",10,"Maintenance-Inventory",21.77,217.7,"2023-04-13 00:00:00","04/18/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
48262   ,,"hom2",6,"Maintenance-Inventory",20.25,121.5,"2023-07-28 00:00:00","07/28/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
48293   ,,"hom2",4,"Maintenance-Inventory",20.24,80.96,"2023-08-02 00:00:00",,"50-00300        ","Grout, Wall  (10 lb Bags)"
48416   ,,"hom2",4,"Maintenance-Inventory",20.24,80.96,"2023-08-17 00:00:00","08/17/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
47998   ,,"hom2",8,"CoOp-Inventory",21.77,174.16,"2023-06-12 00:00:00","06/12/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
48059   ,,"hom2",6,"Maintenance-Inventory",23.37,140.22,"2023-06-21 00:00:00","06/21/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
48201   ,,"hom2",6,"Maintenance-Inventory",20.25,121.5,"2023-07-18 00:00:00","07/18/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
48500   ,,"hom2",12,"Maintenance-Inventory",14.49,173.88,"2023-08-31 00:00:00","09/08/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)"
48729   ,,"cen1",10,"Maintenance-Inventory",31.05,310.5,"2023-10-10 00:00:00",,"50-00300        ","Grout, Wall  (10 lb Bags)"
48741   ,,"hom2",10,"CoOp-Inventory",14.02,140.2,"2023-10-10 00:00:00",,"50-00300        ","Grout, Wall  (10 lb Bags)"
48647   ,,"hom2",10,"Maintenance-Inventory",14.49,144.9,"2023-09-26 00:00:00",,"50-00300        ","Grout, Wall  (10 lb Bags)"
48647   ,,"hom2",10,"Maintenance-Inventory",-14.49,-144.9,"2023-09-26 00:00:00",,"50-00300        ","Grout, Wall  (10 lb Bags)"
101     ,,"lem5",3,"XLegacyX",1,3,"2003-11-06 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
68      ,,"lem5",1,"XLegacyX",1,1,"2003-11-05 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
438     ,,"lem5",1,"XLegacyX",8.75,8.75,"2003-11-24 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
426     ,,"lem5",1,"XLegacyX",8.75,8.75,"2003-11-24 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
47001   ,,"hom2",5,"Maintenance-Inventory",20.47,102.35,"2023-01-30 00:00:00","02/13/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
47155   ,463507  ,"rit1",1,"Payables",25,25,"2023-02-17 00:00:00","02/17/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
47439   ,,"hom2",2,"CoOp-Inventory",21.77,43.54,"2023-03-23 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
47349   ,,"ff1",4,"Maintenance-Inventory",23.95,95.8,"2023-03-14 00:00:00","03/17/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)"
518     ,,"lem5",1,"XLegacyX",8.75,8.75,"2003-12-01 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
352     ,,"lem5",1,"XLegacyX",8.75,8.75,"2003-11-17 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
1548    ,,"lem5",1,"XLegacyX",8.75,8.75,"2004-01-30 00:00:00",,"50-00300        ","Grout, Wall  (25 lb Bags)"
1148    ,,"lem5",6,"XLegacyX",1.35,8.1,"2004-01-07 00:00:00",,"50-00400        ","Sand, 25lbs"
1047    ,,"lem5",6,"XLegacyX",1.35,8.1,"2003-12-23 00:00:00",,"50-00400        ","Sand, 25lbs"
352     ,,"lem5",1,"XLegacyX",1.35,1.35,"2003-11-17 00:00:00",,"50-00400        ","Sand, 25lbs"
46525   ,,"cen1",15,"Payables",4.49,67.35,"2022-11-29 00:00:00","01/06/2023 00:00:00","50-00400        ","Sand, 25lbs"
298     ,,"lem5",2,"XLegacyX",1.35,2.7,"2003-11-15 00:00:00",,"50-00400        ","Sand, 25lbs"
41728   ,416275  ,"tif1",30,"Alltype Expense",4.55,136.5,"2021-02-04 00:00:00",,"50-00400        ","Sand, 25lbs"
41727   ,416299  ,"tif1",30,"Alltype Expense",4.55,136.5,"2021-02-04 00:00:00",,"50-00400        ","Sand, 25lbs"
1287    ,,"lem5",4,"XLegacyX",1.35,5.4,"2004-01-15 00:00:00",,"50-00400        ","Sand, 25lbs"
41883   ,416858  ,"cen1",3,"Alltype Expense",1,3,"2021-02-17 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
41884   ,417770  ,"cen1",3,"Alltype Expense",24.16,72.48,"2021-02-17 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
44080   ,,"tif1",10,"Payables",16.29,162.9,"2021-11-30 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
41625   ,,"tif1",25,"Alltype Expense",0.01,0.25,"2021-01-19 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
42816   ,,"cen1",20,"Alltype Expense",18.99,379.8,"2021-06-07 00:00:00","06/10/2021 00:00:00","50-00500        ","Sheetrock, Wonderboard"
43010   ,,"cen1",20,"Alltype Expense",16.99,339.8,"2021-07-01 00:00:00","07/09/2021 00:00:00","50-00500        ","Sheetrock, Wonderboard"
43102   ,,"tif1",16,"Payables",16.29,260.64,"2021-07-14 00:00:00","07/20/2021 00:00:00","50-00500        ","Sheetrock, Wonderboard"
43106   ,,"cen1",0.0001,"Payables",0.01,0,"2021-07-14 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
42613   ,,"tif1",25,"Alltype Expense",0.01,0.25,"2021-05-11 00:00:00",,"50-00500        ",""
43399   ,,"tif1",24,"Payables",16.29,390.96,"2021-08-26 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
42112   ,,"tif1",25,"Alltype Expense",0.01,0.25,"2021-03-15 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
44795   ,,"tif1",20,"Payables",16.29,325.8,"2022-03-14 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
44420   ,,"tif1",20,"Payables",16.29,325.8,"2022-01-24 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
44682   ,,"tif1",20,"Payables",16.29,325.8,"2022-02-28 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
45114   ,,"tif1",20,"Payables",16.29,325.8,"2022-04-27 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
45265   ,,"tif1",10,"Payables",17.29,172.9,"2022-05-17 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
45354   ,,"tif1",15,"Payables",17.29,259.35,"2022-05-31 00:00:00",,"50-00500        ","Sheetrock, Wonderboard 1/2"
44925   ,,"tif1",20,"Payables",16.29,325.8,"2022-03-30 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
45573   ,,"tif1",26,"Payables",17.29,449.54,"2022-07-05 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
43593   ,,"tif1",24,"Payables",16.29,390.96,"2021-09-22 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
44264   ,,"cen1",20,"Payables",18.99,379.8,"2021-12-27 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
43946   ,,"cen1",1,"Payables",341.82,341.82,"2021-11-08 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
43309   ,,"tif1",20,"Alltype Expense",16.29,325.8,"2021-08-17 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
47966   ,,"hom2",15,"Maintenance-Inventory",11.98,179.7,"2023-06-06 00:00:00","06/22/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
48393   ,,"hom2",15,"Maintenance-Inventory",9.84,147.6,"2023-08-15 00:00:00","08/15/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47449   ,466715  ,"cen1",3,"Maintenance-COGS",23.39,70.17,"2023-03-27 00:00:00","03/27/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47466   ,,"hom2",8,"Maintenance-Inventory",11.98,95.84,"2023-03-28 00:00:00","04/05/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47695   ,,"hom2",2,"Maintenance-Inventory",15.98,31.96,"2023-04-26 00:00:00","05/09/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47733   ,,"hom2",6,"Maintenance-Inventory",11.98,71.88,"2023-05-01 00:00:00","05/17/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47777   ,467137  ,"hom2",4,"Subcontractor-Maintenance",11.98,47.92,"2023-05-09 00:00:00","05/09/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47968   ,,"cen1",6,"Maintenance-Inventory",23.39,140.34,"2023-06-07 00:00:00","06/07/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47773   ,,"hom2",15,"Maintenance-Inventory",11.98,179.7,"2023-05-09 00:00:00","05/11/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
47050   ,,"hom2",30,"Maintenance-Inventory",11.98,359.4,"2023-02-03 00:00:00","03/03/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
46858   ,,"hom2",30,"Maintenance-Inventory",13.2,396,"2023-01-12 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
45755   ,,"cen1",20,"Payables",23.99,479.8,"2022-08-04 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
271     ,,"lem5",5,"XLegacyX",9.59,47.95,"2003-11-15 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
46532   ,,"cen1",20,"Payables",24.69,493.8,"2022-11-30 00:00:00","01/06/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
46358   ,,"cen1",20,"Payables",24.69,493.8,"2022-11-04 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
47427   ,,"hom2",1,"Maintenance-Inventory",52.58,52.58,"2023-03-22 00:00:00",,"50-00500        ","Sheetrock, Wonderboard"
47001   ,,"hom2",2,"Maintenance-Inventory",21.97,43.94,"2023-01-30 00:00:00","02/13/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
46878   ,,"cen1",10,"Maintenance-Inventory",24.69,246.9,"2023-01-17 00:00:00","01/17/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard"
46670   ,,"rit1",1,"Payables",19.95,19.95,"2022-12-14 00:00:00","01/04/2023 00:00:00","50-00600        ","Structolyte (80 lb Bags)"
1148    ,,"lem5",2,"XLegacyX",12.75,25.5,"2004-01-07 00:00:00",,"50-00600        ","Structolyte (80 lb Bags)"
29      ,,"lem5",1,"XLegacyX",1,1,"2003-11-03 00:00:00",,"50-00600        ","Structolyte (80 lb Bags)"
298     ,,"lem5",1,"XLegacyX",12.75,12.75,"2003-11-15 00:00:00",,"50-00600        ","Structolyte (80 lb Bags)"
377     ,,"lem5",1,"XLegacyX",12.75,12.75,"2003-11-18 00:00:00",,"50-00600        ","Structolyte (80 lb Bags)"
921     ,,"lem5",1,"XLegacyX",12.75,12.75,"2003-12-16 00:00:00",,"50-00600        ","Structolyte (80 lb Bags)"
1458    ,,"lem5",1,"XLegacyX",12.75,12.75,"2004-01-26 00:00:00",,"50-00600        ","Structolyte (80 lb Bags)"
47131   ,462551  ,"cen1",4,"Payables",22.49,89.96,"2023-02-14 00:00:00","02/14/2023 00:00:00","50-00600        ","Structolyte (80 lb Bags)"
47662   ,,"rit1",1,"Canceled",18,18,"2023-04-24 00:00:00",,"50-00600        ","Structolyte (80 lb Bags)"
47463   ,465998  ,"cen1",1,"Maintenance-COGS",22.49,22.49,"2023-03-28 00:00:00","03/28/2023 00:00:00","50-00600        ","Structolyte (80 lb Bags)"
47480   ,466312  ,"cen1",1,"Maintenance-COGS",15,15,"2023-03-29 00:00:00","05/03/2023 00:00:00","50-00600        ","Structolyte (80 lb Bags)"
48262   ,,"hom2",2,"Maintenance-Inventory",17.21,34.42,"2023-07-28 00:00:00","07/28/2023 00:00:00","50-00600        ","Structolyte (80 lb Bags)"
48500   ,,"hom2",5,"Maintenance-Inventory",17.21,86.05,"2023-08-31 00:00:00","09/01/2023 00:00:00","50-00600        ","Structolyte (80 lb Bags)"
48647   ,,"hom2",8,"Maintenance-Inventory",20.21,161.68,"2023-09-26 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
47585   ,,"hom2",12,"Maintenance-Inventory",21.27,255.24,"2023-04-13 00:00:00","04/27/2023 00:00:00","50-00650        ","Thinset (50lb Bags)"
47691   ,468636  ,"cen1",1,"CoOp-Inventory",27,27,"2023-04-26 00:00:00","05/03/2023 00:00:00","50-00650        ","Thinset (50lb Bags)"
47675   ,,"hom2",10,"Maintenance-Inventory",21.27,212.7,"2023-04-24 00:00:00","05/08/2023 00:00:00","50-00650        ","Thinset (50lb Bags)"
47585   ,,"hom2",12,"Maintenance-Inventory",-21.27,-255.24,"2023-04-13 00:00:00","05/08/2023 00:00:00","50-00650        ","Thinset (50lb Bags) return"
47157   ,,"hom2",8,"Maintenance-Inventory",23.37,186.96,"2023-02-17 00:00:00","03/03/2023 00:00:00","50-00650        ","Thinset (50lb Bags)"
47050   ,,"hom2",5,"Maintenance-Inventory",19.98,99.9,"2023-02-03 00:00:00","03/03/2023 00:00:00","50-00650        ","Thinset (50lb Bags)"
45821   ,,"qua2",10,"Payables",19.8,198,"2022-08-12 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
47041   ,440889  ,"cen1",1,"Payables",17.99,17.99,"2023-02-02 00:00:00","02/02/2023 00:00:00","50-00650        ","Thinset (50lb Bags) white"
43797   ,,"tif1",10,"Payables",22.89,228.9,"2021-10-19 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
44332   ,,"tif1",10,"Payables",22.89,228.9,"2022-01-11 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
44779   ,,"cen1",1,"Payables",179.99,179.99,"2022-03-11 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
44795   ,,"tif1",15,"Payables",23.89,358.35,"2022-03-14 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
42112   ,,"tif1",15,"Alltype Expense",0.01,0.15,"2021-03-15 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
43368   ,,"qua2",15,"Payables",19.8,297,"2021-08-24 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
42613   ,,"tif1",10,"Alltype Expense",0.01,0.1,"2021-05-11 00:00:00",,"50-00650        ",""
42816   ,,"cen1",10,"Alltype Expense",16.99,169.9,"2021-06-07 00:00:00","06/10/2021 00:00:00","50-00650        ","Thinset (50lb Bags)"
41625   ,,"tif1",10,"Alltype Expense",0.01,0.1,"2021-01-19 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
41884   ,417770  ,"cen1",1,"Alltype Expense",39,39,"2021-02-17 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
1150    ,,"lem5",1,"XLegacyX",10.2,10.2,"2004-01-07 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
130     ,,"lem5",1,"XLegacyX",1,1,"2003-11-07 00:00:00",,"50-00650        ","Thinset (50lb Bags)"
47001   ,,"hom2",4,"Maintenance-Inventory",17.87,71.48,"2023-01-30 00:00:00","02/13/2023 00:00:00","50-00650        ","Thinset (50lb Bags)"
47001   ,,"hom2",2,"Maintenance-Inventory",24.37,48.74,"2023-01-30 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
47152   ,463462  ,"cen1",1,"Payables",27.89,27.89,"2023-02-17 00:00:00","02/17/2023 00:00:00","50-00660        ","THINSET- KWIKSET 25 LB BAG"
47154   ,463635  ,"cen1",1,"Payables",27.89,27.89,"2023-02-17 00:00:00","02/17/2023 00:00:00","50-00660        ","THINSET- KWIKSET 25 LB BAG"
41884   ,417770  ,"cen1",1,"Alltype Expense",28,28,"2021-02-17 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
41883   ,416858  ,"cen1",1,"Alltype Expense",0.01,0.01,"2021-02-17 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
41818   ,416554  ,"cen1",1,"Alltype Expense",28,28,"2021-02-11 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
41751   ,416841  ,"cen1",1,"Alltype Expense",0.01,0.01,"2021-02-05 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
41750   ,416051  ,"cen1",150,"Alltype Expense",28,4200,"2021-02-05 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
42816   ,,"cen1",10,"Alltype Expense",27.99,279.9,"2021-06-07 00:00:00","06/10/2021 00:00:00","50-00660        ","THINSET- KWIKSET 25 LB BAG"
43368   ,,"qua2",15,"Payables",28.95,434.25,"2021-08-24 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
44724   ,,"qua2",10,"Payables",21.9,219,"2022-03-03 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
44407   ,,"qua2",1,"Payables",215.57,215.57,"2022-01-20 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
44947   ,,"qua2",10,"Payables",21.51,215.1,"2022-04-04 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
46943   ,,"hom2",3,"Maintenance-Inventory",24.37,73.11,"2023-01-24 00:00:00","02/13/2023 00:00:00","50-00660        ","THINSET- KWIKSET 25 LB BAG"
47056   ,462814  ,"cen1",1,"Payables",27.89,27.89,"2023-02-06 00:00:00","02/06/2023 00:00:00","50-00660        ","THINSET- KWIKSET 25 LB BAG"
47157   ,,"hom2",4,"Maintenance-Inventory",25.48,101.92,"2023-02-17 00:00:00",,"50-00660        ","THINSET- KWIKSET 25 LB BAG"
47869   ,,"hom2",10,"Maintenance-Inventory",25.87,258.7,"2023-05-22 00:00:00","05/22/2023 00:00:00","50-00660        ","THINSET- KWIKSET 25 LB BAG"
47432   ,466470  ,"cen1",1,"Maintenance-COGS",27.89,27.89,"2023-03-23 00:00:00","03/23/2023 00:00:00","50-00660        ","THINSET- rapid set 25 LB BAG"
48647   ,,"hom2",8,"Maintenance-Inventory",24.58,196.64,"2023-09-26 00:00:00",,"50-00660        ","THINSET- KWIKSET rapid set 25 LB BAG"
48500   ,,"hom2",5,"Maintenance-Inventory",23.25,116.25,"2023-08-31 00:00:00","09/12/2023 00:00:00","50-00660        ","THINSET- KWIKSET rapid set 25 LB BAG"
48262   ,,"hom2",10,"Maintenance-Inventory",23.28,232.8,"2023-07-28 00:00:00","08/02/2023 00:00:00","50-00660        ","THINSET- KWIKSET rapid set 25 LB BAG"
48584   ,,"hom2",3,"Maintenance-Inventory",25.87,77.61,"2023-09-18 00:00:00",,"50-00660        ","THINSET- KWIKSET rapid set 25 LB BAG"
352     ,,"lem5",1,"XLegacyX",0.55,0.55,"2003-11-17 00:00:00",,"50-00700        ","Tile, Ceramic Base 4x6 each"
921     ,,"lem5",10,"XLegacyX",0.55,5.5,"2003-12-16 00:00:00",,"50-01200        ","Tile, ceramic Mud Caps"
48059   ,,"hom2",4,"Maintenance-Inventory",18.2,72.8,"2023-06-21 00:00:00","06/21/2023 00:00:00","50-01300        ","Tile, Ceramic wall 3x6 White Box ( 12.5sqft / 100pc per box )"
47050   ,,"hom2",4,"Maintenance-Inventory",15,60,"2023-02-03 00:00:00",,"50-01300        ","Tile, Ceramic wall 3x6(88 case)"
47041   ,440889  ,"cen1",1,"Payables",28.49,28.49,"2023-02-02 00:00:00","02/02/2023 00:00:00","50-01300        ","Tile, Ceramic wall 3x6White"
43619   ,,"marga",213.6,"Payables",2.09,446.42,"2021-09-24 00:00:00",,"50-01300        ","Tile, Ceramic wall 3x6(88 case)"
43206   ,,"marga",20,"Payables",18.5,370,"2021-07-30 00:00:00",,"50-01300        ","Tile, Ceramic wall 3x6(88 case)"
